Bird_ID	Trip_ID	min_Date	max_Date	min_Latitude	max_Latitude	min_Longitude	max_Longitude	track_dur	total_distance	max_Dcol	mean_Temperature	sd_Temperature	mean_Speed	sd_Speed
S40_LV32981	6	2018-08-15 15:57:02	2023-08-30 20:43:41	39.3983533	40.724065	-9.55928	-8.7457333	44188.7775	25040.1	159.2	16.7462121212121	1.34813800915026	18.6041818181818	33.9480001383951
S40_LV32981	7	2023-08-30 21:39:15	2023-09-02 20:16:03	39.4091717	43.3697933	-9.5051983	-8.7756417	70.6133333333333	111625.8	443.3	16.9376498800959	1.38881079532034	21.3846043165468	21.0592265778447
S40_LV32981	8	2023-09-02 21:38:47	2023-09-03 20:21:52	39.24317	39.4823217	-9.5556883	-9.2749083	22.7180555555556	1289.5	21.9	18.0074074074074	0.767787053580753	9.38346666666667	16.5805453616445
S40_LV32981	9	2023-09-04 04:00:06	2023-09-11 03:25:02	39.4129567	48.0158683	-14.2337117	-8.8594433	167.415555555556	694042.6	1003	20.1112244897959	1.03408535111639	22.0388	22.3713969072112
S40_LV32981	10	2023-09-11 03:35:16	2023-09-11 20:53:31	39.2664067	39.432875	-9.5313767	-9.3136583	17.3041666666667	1302.3	19.5	20.3039215686275	0.625991738886346	8.07980392156863	15.0610351570128
S40_LV32981	11	2023-09-11 22:17:25	2023-09-12 20:06:54	39.40722	40.0912783	-9.5058183	-8.92456	21.8247222222222	5560.4	85.4	20.5153846153846	0.779928593279021	14.9014769230769	19.2684482498417
S40_LV32981	12	2023-09-12 22:04:08	2023-09-14 19:59:42	38.7262933	39.4392817	-9.69905	-9.362445	45.9261111111111	11984.6	77.4	20.4742647058824	0.796254731583378	11.9086323529412	16.724728804274
S40_LV32981	13	2023-09-14 21:19:18	2023-09-15 20:43:31	38.742705	39.4178	-9.7193183	-9.463145	23.4036111111111	6332.8	74.6	20.1510791366906	0.612829846881037	10.8988201438849	17.2340864766546
S43_L93195	1	2023-08-20 23:31:48	2023-08-21 23:17:24	39.0076833	39.4155767	-9.92746	-9.4985683	23.76	3116.03	46.89	19.7906976744186	1.71242891551669	13.5526201550388	16.6374018513229
S43_L93195	2	2023-08-22 04:16:16	2023-08-22 20:39:52	39.20577	39.4143633	-9.5818167	-9.4581183	16.3933333333333	1733.96	22.98	21.1734693877551	2.21999122411232	5.17804081632653	12.5888797827243
S43_L93195	3	2023-08-23 04:08:34	2023-08-23 20:14:24	38.9343467	39.4159867	-9.805795	-9.4551583	16.0972222222222	3299.79	53.82	20.7473684210526	1.47293614031982	10.7805894736842	17.8436465500193
S43_L93195	4	2023-08-24 04:51:45	2023-08-25 20:16:21	38.7218383	39.4095	-9.9235683	-9.3978967	39.41	12863.72	78.29	19.6410256410256	1.55285443086591	11.5077264957265	15.8914082909583
S43_L93195	5	2023-08-26 03:55:26	2023-08-27 20:21:42	38.8971333	39.4079467	-9.99745	-9.4339683	40.4377777777778	8797.9	59.7	17.9208333333333	1.02987961544794	17.29305	19.0636163906197
S43_L93195	6	2023-08-28 05:01:57	2023-08-30 20:27:00	38.8316867	39.41449	-10.0940667	-9.412195	63.4175	15606.82	65.63	17.4547872340426	1.93854335897084	16.6975531914894	18.7652853681072
S43_L93195	7	2023-08-30 21:00:08	2023-09-01 19:29:19	39.1522883	39.9561717	-9.80886	-9.01384	46.4863888888889	14286.34	70.59	17.2644927536232	1.78447041187474	9.20631884057971	15.4690709368953
S43_L93195	8	2023-09-02 00:54:31	2023-09-12 22:48:02	39.4075767	51.198445	-21.245505	-8.8267533	261.891944444444	1456832.79	1415.2	18.7845052083333	1.36586377770854	21.4426875	20.5152702563213
S51_LV32998a	1	2023-08-18 03:47:21	2023-08-18 21:14:59	39.405965	39.51289	-9.5781767	-9.1771217	17.4605555555556	1852.88	29.98	20.25	1.54385722967866	10.3996923076923	14.6152981980858
S51_LV32998a	2	2023-08-19 04:52:28	2023-08-25 23:30:59	39.4141283	51.21385	-12.10703	-8.672785	162.641944444444	831405.42	1320.89	18.3060796645702	2.65833831164626	25.198071278826	22.5198317894922
S51_LV32998a	3	2023-08-26 04:01:41	2023-08-27 20:32:55	39.2614167	39.4807233	-9.95601	-9.4736167	40.5205555555556	4071.33	40.95	18.875	1.74078566401308	17.9181	19.2490276784923
S51_LV32998a	4	2023-08-28 04:10:01	2023-08-29 02:45:21	39.0991883	39.4871133	-10.0927567	-9.4155767	22.5888888888889	3219.58	60.5	19.1818181818182	2.29109854586014	19.5442121212121	18.5895870207898
S51_LV32998a	5	2023-08-29 04:33:09	2023-08-29 20:58:31	39.2717617	39.423675	-9.8210967	-9.5012717	16.4227777777778	1527.93	31.16	18.6224489795918	1.62782066771376	9.52457142857143	14.3233293255818
S51_LV32998a	6	2023-08-30 04:39:03	2023-08-30 21:22:56	39.2200683	39.4176567	-9.8364283	-9.2648333	16.7313888888889	1659.74	35.78	18.44	1.71929043385915	13.59368	18.273711290841
S51_LV32998a	7	2023-08-30 22:44:15	2023-08-31 22:14:58	39.16762	39.58152	-10.021065	-9.4092117	23.5119444444444	2588.75	51.18	19.3467741935484	2.43298590293521	16.1601935483871	17.2837286917693
S51_LV32998a	8	2023-09-01 01:18:28	2023-09-01 20:30:34	39.23405	39.46405	-9.9851133	-9.4817167	19.2016666666667	1893.73	45.63	20.6333333333333	2.55479280806386	9.91848888888889	16.7482937163756
S51_LV32998a	9	2023-09-01 22:20:22	2023-09-02 20:11:30	38.8443267	39.420775	-10.1110767	-9.421215	21.8522222222222	3394.99	77.56	19.2988505747126	2.05796774066031	18.2432643678161	17.3653294201739
S51_LV32998a	10	2023-09-02 21:54:24	2023-09-03 20:28:24	39.258415	39.4702933	-9.9595	-9.4999783	22.5666666666667	1414.32	40.05	18.4166666666667	1.46692506927876	13.0325925925926	17.5895373728631
S55_LV6863	1	2023-08-20 04:51:37	2023-08-20 22:32:55	39.4006917	39.517175	-9.937515	-9.4886567	17.6883333333333	990.09	37.21	23.7211538461538	1.64556910667387	16.1337692307692	17.6955302859668
S55_LV6863	2	2023-08-21 04:51:58	2023-08-21 20:46:13	39.1169183	39.5512867	-9.8383467	-9.380655	15.9041666666667	2640.97	43.43	23.3789473684211	0.924592461901298	15.9661894736842	19.3131270076801
S55_LV6863	3	2023-08-22 04:58:16	2023-08-22 20:54:18	39.0264867	39.4984483	-9.8763617	-9.5032017	15.9338888888889	2638.35	48.85	24.5789473684211	1.46286622887516	18.4420210526316	19.9043777831843
S55_LV6863	4	2023-08-23 04:52:45	2023-08-23 20:47:33	38.8356117	39.41419	-9.93718	-9.4881083	15.9133333333333	4469.19	65.39	23.8210526315789	0.887009647197664	18.5589894736842	19.0636390620239
S55_LV6863	5	2023-08-24 05:02:24	2023-08-26 20:30:23	38.768055	39.4140933	-10.4761667	-9.4205	63.4663888888889	18593.49	99.38	22.5212765957447	1.77525944562782	14.2446382978723	18.1846439967212
S55_LV6863	6	2023-08-26 21:03:36	2023-08-28 20:31:05	39.279615	40.2002517	-9.8346083	-8.8895017	47.4580555555556	14598.11	100.49	21.3440860215054	1.74340250921021	18.8651756272401	18.7037251764518
S55_LV6863	7	2023-08-28 20:52:42	2023-08-30 20:25:45	39.4033933	40.0334667	-9.5980617	-8.9588883	47.5508333333333	18162.64	82.48	20.677304964539	1.01524807510116	13.0428085106383	17.4670130326706
S55_LV6863	8	2023-08-30 20:58:54	2023-09-01 20:31:21	39.4034383	40.110495	-9.5179333	-8.9673833	47.5408333333333	17535.12	89.86	20.9787234042553	1.18392606474444	12.0905390070922	16.6926140299618
S55_LV6863	9	2023-09-01 23:57:26	2023-09-02 20:17:23	39.4031483	39.874605	-9.546525	-9.0162033	20.3325	5741.39	65.47	21.225	0.738639448780065	13.2881	18.0880096370101
S55_LV6863	10	2023-09-02 23:00:13	2023-09-03 20:13:48	39.4026783	40.5973133	-9.5196167	-8.911225	21.2263888888889	7253.04	135.8	21.6349206349206	1.17713669284871	26.5159365079365	17.7044238104474
S65_LV04399	1	2023-08-19 04:57:09	2023-08-19 21:03:01	39.1709433	39.4557233	-9.5269283	-9.3614883	16.0977777777778	973.07	27.69	20.3958333333333	0.851984268036949	14.23725	18.9636737308049
S65_LV04399	2	2023-08-20 04:56:40	2023-08-20 20:50:42	39.2968067	39.4536567	-9.5405	-9.392315	15.9005555555556	879.57	15.97	20	1.02105494048526	9.90332631578947	15.8759111800438
S65_LV04399	3	2023-08-21 04:47:40	2023-08-21 20:51:20	39.234865	39.4161117	-9.6929767	-9.3708833	16.0611111111111	1160.33	20.07	20.3541666666667	1.32171472888873	9.56866666666667	15.3301864023183
S65_LV04399	4	2023-08-22 04:59:56	2023-08-22 20:42:21	39.1905183	39.4173767	-9.9127217	-9.4634967	15.7069444444444	2106.75	41.57	22.1808510638298	1.83726518334278	10.7179574468085	17.2430476336724
S65_LV04399	5	2023-08-23 03:20:08	2023-08-23 20:23:51	39.103005	39.4159017	-9.8492617	-9.4932167	17.0619444444444	2792.31	42.34	21.4631578947368	1.28667910261335	8.30475789473684	16.1586069264174
S65_LV04399	6	2023-08-24 00:14:18	2023-08-24 20:24:17	39.28495	39.414015	-9.56985	-9.373815	20.1663888888889	803.52	17.72	20.8172043010753	1.53895953388574	16.5286021505376	18.4397807300576
S65_LV04399	7	2023-08-25 04:49:14	2023-08-25 23:16:31	39.1798133	39.4142433	-9.7694967	-9.3656033	18.4547222222222	2283.3	27.59	19.0454545454545	0.782683734461218	15.2874181818182	18.7721876948597
S65_LV04399	8	2023-08-26 02:31:51	2023-08-27 21:36:02	39.0109117	39.4141817	-10.374295	-9.393025	43.0697222222222	10941.12	83.3	19.0873015873016	1.84680122408243	17.5058095238095	19.410719411581
S65_LV04399	9	2023-08-27 22:38:35	2023-08-30 20:56:50	39.08305	39.4140033	-9.7549633	-9.37634	70.3041666666667	8274.3	36.77	17.0674698795181	1.28547331775522	10.1168289156627	16.0194524868332
S65_LV04399	10	2023-08-31 04:48:20	2023-08-31 20:43:55	39.1284967	39.4138983	-9.8783267	-9.3540533	15.9263888888889	2184.61	43.72	19.1368421052632	2.93406451913785	21.1517894736842	19.9733018599642
S65_LV04399	11	2023-08-31 22:26:23	2023-09-02 20:27:00	39.1544317	39.44799	-9.657125	-9.3912317	46.0102777777778	2145.37	28.84	18.5391705069124	1.62149486741465	12.7335668202765	17.7000174005043
S66_LV01229	1	2023-08-19 04:45:08	2023-08-19 21:10:47	39.3500333	39.5038467	-9.9093083	-9.5028733	16.4275	1122.01	34.99	20.4489795918367	1.20242408920516	10.186	17.2081648829611
S66_LV01229	2	2023-08-20 04:54:27	2023-08-20 20:49:20	39.2787533	39.6579383	-10.13308	-9.50405	15.9147222222222	2820.89	54.11	22.1368421052632	2.47803339285019	30.5092631578947	19.8895717465158
S66_LV01229	3	2023-08-21 04:53:12	2023-08-21 21:03:18	39.3202033	39.4729467	-9.687415	-9.4926767	16.1683333333333	620.48	18.79	19.8494623655914	1.10282479746075	7.16903225806452	12.9646493526013
S66_LV01229	4	2023-08-22 04:53:24	2023-08-22 20:37:36	39.1324033	39.421695	-9.8668717	-9.5041517	15.7366666666667	2409.06	37.72	21.5	1.45727688308657	12.7669787234043	19.0761473077524
S66_LV01229	5	2023-08-23 04:46:32	2023-08-23 20:40:00	38.8274333	39.4140767	-10.0774983	-9.5049883	15.8911111111111	4517.45	66.76	21.1894736842105	1.01368022195622	14.1726736842105	18.5412039422047
S66_LV01229	6	2023-08-24 04:56:32	2023-08-24 20:29:30	39.0071883	39.41483	-9.9171233	-9.4871833	15.5494444444444	3596.49	51.43	21.2043010752688	1.11860880002744	15.453247311828	18.4059007455052
S66_LV01229	7	2023-08-25 04:51:37	2023-08-26 20:39:40	38.9996383	40.182895	-10.4757133	-9.0569083	39.8008333333333	10718.34	114.65	19.8305084745763	3.03119970560289	16.401186440678	20.0768743405003
S66_LV01229	8	2023-08-26 21:00:56	2023-08-28 00:13:46	38.9349717	39.4229717	-10.0999467	-9.4778633	27.2138888888889	5466.16	73.71	18.4465408805031	1.55753699893936	12.8941132075472	17.051552064545
S66_LV01229	9	2023-08-28 04:32:26	2023-08-29 02:10:51	39.2099133	39.4141883	-10.0338717	-9.5041333	21.6402777777778	2648.75	50.92	17.6356589147287	0.999515386450823	8.11147286821705	13.9538894343105
S66_LV01229	10	2023-08-29 03:48:54	2023-08-30 04:40:52	39.2104017	39.4184333	-10.3962033	-9.50398	24.8661111111111	3318.56	79.64	17.7163120567376	1.21494409709578	9.58836879432624	15.3699801126423
S66_LV01229	11	2023-08-30 05:01:48	2023-08-31 20:27:31	38.877455	39.414215	-10.2958333	-9.5041867	39.4286111111111	11170.15	88.84	18.931330472103	1.54654967415463	16.1275021459227	18.792661431583
S66_LV01229	12	2023-09-01 03:00:28	2023-09-01 20:05:58	39.4033267	39.4929633	-9.7656617	-9.5006517	17.0916666666667	547.82	23.51	18.4257425742574	1.16915811294679	6.32613861386139	12.3966946118953
S66_LV01229	13	2023-09-02 04:13:19	2023-09-02 20:07:55	39.3270183	39.6112817	-10.1183333	-9.5011183	15.91	3202.78	52.81	19.0736842105263	1.38565680918225	14.5235789473684	17.8238754767957
