CONT_ID	BIRD_ID	SEX	YEAR	MONTH	PERIOD	DATE	LON	LAT	company	SST	BAT	CHLA	Unique_ID	timestamp
8675	LAT290_2893	f	2013	6	non_breed	22/06/2013	-15.99	-8.61	lotek	26.7966708	3809	0.075260132	24	2013-06-22 00:00:00
8676	LAT290_2893	f	2013	6	non_breed	23/06/2013	-14.56	-4.39	lotek	26.11149117	3811	0.173868769	24	2013-06-23 00:00:00
8677	LAT290_2893	f	2013	6	non_breed	24/06/2013	-14.75	-3.69	lotek	25.72382215	4109	0.233193946	24	2013-06-24 00:00:00
8678	LAT290_2893	f	2013	6	non_breed	25/06/2013	-14.45	-5.1	lotek	26.24589193	3678	0.156569786	24	2013-06-25 00:00:00
8679	LAT290_2893	f	2013	6	non_breed	26/06/2013	-14.15	-5.1	lotek	26.31843752	3612	0.152416968	24	2013-06-26 00:00:00
8680	LAT290_2893	f	2013	6	non_breed	27/06/2013	-13.6	-1.58	lotek	24.87133574	3323	0.240224429	24	2013-06-27 00:00:00
8681	LAT290_2893	f	2013	6	non_breed	28/06/2013	-14.55	-3.69	lotek	25.71184836	3737	0.223402076	24	2013-06-28 00:00:00
8682	LAT290_2893	f	2013	6	non_breed	29/06/2013	-14.62	-4.04	lotek	25.8559577	3671	0.205939021	24	2013-06-29 00:00:00
8683	LAT290_2893	f	2013	6	non_breed	30/06/2013	-16.07	-4.75	lotek	26.03608417	3858	0.203189463	24	2013-06-30 00:00:00
8684	LAT290_2893	f	2013	7	non_breed	01/07/2013	-14.52	-5.45	lotek	25.46529106	3789	0.221158351	24	2013-07-01 00:00:00
8685	LAT290_2893	f	2013	7	non_breed	02/07/2013	-15.1	-6.86	lotek	25.64105729	3757	0.130069367	24	2013-07-02 00:00:00
8686	LAT290_2893	f	2013	7	non_breed	03/07/2013	-15.05	-6.15	lotek	25.54655571	3892	0.148247647	24	2013-07-03 00:00:00
8687	LAT290_2893	f	2013	7	non_breed	04/07/2013	-13.14	-5.8	lotek	24.95785832	3346	0.278095118	24	2013-07-04 00:00:00
8688	LAT290_2893	f	2013	7	non_breed	05/07/2013	-12.72	-5.1	lotek	24.71070535	3472	0.363521884	24	2013-07-05 00:00:00
8689	LAT290_2893	f	2013	7	non_breed	06/07/2013	-14.67	-5.8	lotek	25.43553451	3939	0.162747384	24	2013-07-06 00:00:00
8690	LAT290_2893	f	2013	7	non_breed	07/07/2013	-15.26	-4.75	lotek	25.45891267	3547	0.202130158	24	2013-07-07 00:00:00
8691	LAT290_2893	f	2013	7	non_breed	08/07/2013	-14.35	-5.8	lotek	25.41907932	3806	0.203709019	24	2013-07-08 00:00:00
8692	LAT290_2893	f	2013	7	non_breed	09/07/2013	-14.06	-8.26	lotek	25.54100988	3201	0.136658706	24	2013-07-09 00:00:00
8693	LAT290_2893	f	2013	7	non_breed	10/07/2013	-14.15	-5.45	lotek	24.85872951	3820	0.388830607	24	2013-07-10 00:00:00
8694	LAT290_2893	f	2013	7	non_breed	11/07/2013	-15.99	-9.67	lotek	25.9979528	3102	0.081572438	24	2013-07-11 00:00:00
8695	LAT290_2893	f	2013	7	non_breed	12/07/2013	-14.21	-9.67	lotek	25.44367367	2850	0.109815511	24	2013-07-12 00:00:00
8696	LAT290_2893	f	2013	7	non_breed	13/07/2013	-13.05	-10.72	lotek	25.08194004	3066	0.091666024	24	2013-07-13 00:00:00
8697	LAT290_2893	f	2013	7	non_breed	14/07/2013	-14.65	-11.07	lotek	24.83377931	3351	0.096590796	24	2013-07-14 00:00:00
8698	LAT290_2893	f	2013	7	non_breed	15/07/2013	-17.62	-11.07	lotek	25.32672604	4061	0.068416923	24	2013-07-15 00:00:00
8699	LAT290_2893	f	2013	7	non_breed	16/07/2013	-14.98	-5.8	lotek	25.69561349	3878	0.173184098	24	2013-07-16 00:00:00
8700	LAT290_2893	f	2013	7	non_breed	17/07/2013	-15.2	-2.29	lotek	23.92702242	3805	0.303567866	24	2013-07-17 00:00:00
8701	LAT290_2893	f	2013	7	breed	18/07/2013	-16.06	-6.15	lotek	25.74692568	4139	0.16065587	24	2013-07-18 00:00:00
8702	LAT290_2893	f	2013	7	breed	19/07/2013	-16.17	-5.1	lotek	25.58116306	3853	0.223071523	24	2013-07-19 00:00:00
8703	LAT290_2893	f	2013	7	breed	20/07/2013	-15.53	-7.56	lotek	26.40765532	4440	0.11233831	24	2013-07-20 00:00:00
8704	LAT290_2893	f	2013	7	breed	21/07/2013	-15.02	-8.26	lotek	25.68904762	3277	0.117870952	24	2013-07-21 00:00:00
8705	LAT290_2893	f	2013	7	breed	22/07/2013	-17.13	-15.64	lotek	23.65309019	3901	0.073373756	24	2013-07-22 00:00:00
8706	LAT290_2893	f	2013	7	breed	23/07/2013	-16.62	-23.38	lotek	22.4468201	4768	0.066240649	24	2013-07-23 00:00:00
8707	LAT290_2893	f	2013	7	breed	24/07/2013	-15.24	-8.61	lotek	25.76910565	3295	0.102886353	24	2013-07-24 00:00:00
8708	LAT290_2893	f	2013	7	breed	25/07/2013	-17.24	-11.78	lotek	25.23063653	4002	0.066884369	24	2013-07-25 00:00:00
8709	LAT290_2893	f	2013	7	breed	26/07/2013	-22.87	-27.95	lotek	20.24587547	4717	0.092250006	24	2013-07-26 00:00:00
8710	LAT290_2893	f	2013	7	breed	27/07/2013	-14.87	-4.04	lotek	25.63689283	3609	0.227303379	24	2013-07-27 00:00:00
8711	LAT290_2893	f	2013	7	breed	28/07/2013	-15.12	-2.64	lotek	23.91985441	4246	0.402371369	24	2013-07-28 00:00:00
8712	LAT290_2893	f	2013	7	breed	29/07/2013	-14.13	-4.39	lotek	25.05992587	3470	0.243839638	24	2013-07-29 00:00:00
8713	LAT290_2893	f	2013	7	breed	30/07/2013	-11.64	-15.29	lotek	22.96958715	2758	0.098114471	24	2013-07-30 00:00:00
8714	LAT290_2893	f	2013	7	breed	31/07/2013	-14.03	-7.91	lotek	25.56902581	3099	0.163875268	24	2013-07-31 00:00:00
8715	LAT290_2893	f	2013	8	breed	01/08/2013	-14.42	-9.32	lotek	24.69096353	2790	0.104953459	24	2013-08-01 00:00:00
8716	LAT290_2893	f	2013	8	breed	02/08/2013	-12.94	-11.07	lotek	23.96817634	2216	0.131116012	24	2013-08-02 00:00:00
8717	LAT290_2893	f	2013	8	breed	03/08/2013	-16.21	-4.39	lotek	24.64717209	4176	0.31652727	24	2013-08-03 00:00:00
8718	LAT290_2893	f	2013	8	breed	04/08/2013	-15.48	-10.72	lotek	24.55111238	3523	0.105758742	24	2013-08-04 00:00:00
8719	LAT290_2893	f	2013	8	breed	05/08/2013	-14.38	-7.56	lotek	24.43053016	3320	0.123488765	24	2013-08-05 00:00:00
8720	LAT290_2893	f	2013	8	breed	06/08/2013	-13.41	-6.15	lotek	24.39654065	3507	0.253803793	24	2013-08-06 00:00:00
8721	LAT290_2893	f	2013	8	breed	07/08/2013	-13.94	-11.78	lotek	24.02173881	2587	0.08552597	24	2013-08-07 00:00:00
8722	LAT290_2893	f	2013	8	breed	08/08/2013	-15.09	-9.67	lotek	24.23314167	3742	0.123014832	24	2013-08-08 00:00:00
8723	LAT290_2893	f	2013	8	breed	09/08/2013	-15	-17.75	lotek	22.24462242	3359	0.080751671	24	2013-08-09 00:00:00
8724	LAT290_2893	f	2013	8	breed	10/08/2013	-15.54	-4.75	lotek	24.18348198	3696	0.415446164	24	2013-08-10 00:00:00
8725	LAT290_2893	f	2013	8	breed	11/08/2013	-16.08	-5.8	lotek	24.27383554	3695	0.406191126	24	2013-08-11 00:00:00
8726	LAT290_2893	f	2013	8	breed	12/08/2013	-8.62	-28.3	lotek	19.28197198	4055	0.072883331	24	2013-08-12 00:00:00
8727	LAT290_2893	f	2013	8	breed	13/08/2013	-15.67	-0.53	lotek	23.53862024	2806	0.368810068	24	2013-08-13 00:00:00
8728	LAT290_2893	f	2013	8	breed	14/08/2013	-14.09	-5.45	lotek	24.12456863	3924	0.272893419	24	2013-08-14 00:00:00
8729	LAT290_2893	f	2013	8	breed	15/08/2013	-16.39	-0.18	lotek	23.98186579	3732	0.405675372	24	2013-08-15 00:00:00
8730	LAT290_2893	f	2013	8	breed	16/08/2013	-17.44	-6.86	lotek	24.66848873	4183	0.253047317	24	2013-08-16 00:00:00
8731	LAT290_2893	f	2013	8	breed	17/08/2013	-17.62	-11.07	lotek	24.84590388	4061	0.095451499	24	2013-08-17 00:00:00
8732	LAT290_2893	f	2013	8	breed	18/08/2013	-15.8	-17.05	lotek	22.32582369	3938	0.100850099	24	2013-08-18 00:00:00
8733	LAT290_2893	f	2013	8	breed	19/08/2013	-15.73	-14.24	lotek	23.49238139	3632	0.068291573	24	2013-08-19 00:00:00
8734	LAT290_2893	f	2013	8	breed	20/08/2013	-15.29	-5.8	lotek	24.32607361	3922	0.330321253	24	2013-08-20 00:00:00
8735	LAT290_2893	f	2013	8	breed	21/08/2013	-15.98	-1.23	lotek	23.39579566	3703	0.312170052	24	2013-08-21 00:00:00
8736	LAT290_2893	f	2013	8	breed	22/08/2013	-17.92	-14.24	lotek	23.14670356	4422	0.079396425	24	2013-08-22 00:00:00
8737	LAT290_2893	f	2013	8	breed	23/08/2013	-16.48	-9.32	lotek	24.89737307	4221	0.116330826	24	2013-08-23 00:00:00
8738	LAT290_2893	f	2013	8	breed	24/08/2013	-16.93	-10.37	lotek	24.61088676	4281	0.102275459	24	2013-08-24 00:00:00
8739	LAT290_2893	f	2013	8	breed	25/08/2013	-16.99	-10.72	lotek	25.03844505	4056	0.106282919	24	2013-08-25 00:00:00
8740	LAT290_2893	f	2013	8	breed	26/08/2013	-17.19	-27.6	lotek	20.72192338	3942	0.066336403	24	2013-08-26 00:00:00
8741	LAT290_2893	f	2013	8	breed	27/08/2013	-14.01	-20.92	lotek	21.96721012	4713	0.1069732	24	2013-08-27 00:00:00
8742	LAT290_2893	f	2013	8	breed	28/08/2013	-13.21	-24.43	lotek	21.24830428	3531	0.060658788	24	2013-08-28 00:00:00
8743	LAT290_2893	f	2013	8	breed	29/08/2013	-15.66	-15.64	lotek	22.48224129	3527	0.08420907	24	2013-08-29 00:00:00
8744	LAT290_2893	f	2013	8	breed	30/08/2013	-16.36	-25.14	lotek	21.81874622	4317	0.063961916	24	2013-08-30 00:00:00
8745	LAT290_2893	f	2013	8	breed	31/08/2013	-18.69	-26.54	lotek	20.97543401	4825	0.065081074	24	2013-08-31 00:00:00
8746	LAT290_2893	f	2013	9	breed	01/09/2013	-18.15	-20.57	lotek	22.76560755	4243	0.060120277	24	2013-09-01 00:00:00
8747	LAT290_2893	f	2013	9	breed	02/09/2013	-18.23	-19.51	lotek	22.6770042	4136	0.061914711	24	2013-09-02 00:00:00
8748	LAT290_2893	f	2013	9	breed	03/09/2013	-17.56	-25.84	lotek	20.61206648	4380	0.043284968	24	2013-09-03 00:00:00
8749	LAT290_2893	f	2013	9	breed	04/09/2013	-16.01	-44.12	lotek	6.233198987	3814	0.198628382	24	2013-09-04 00:00:00
8750	LAT290_2893	f	2013	9	breed	05/09/2013	-14.6	-22.68	lotek	21.80232602	3922	0.056624022	24	2013-09-05 00:00:00
8751	LAT290_2893	f	2013	9	breed	06/09/2013	-14.81	-3.69	lotek	24.06192313	4084	0.406832668	24	2013-09-06 00:00:00
8752	LAT290_2893	f	2013	9	breed	07/09/2013	-15.52	-19.86	lotek	22.04669504	3867	0.067613171	24	2013-09-07 00:00:00
8753	LAT290_2893	f	2013	9	breed	08/09/2013	-14.35	-26.54	lotek	21.56733105	3292	0.049039222	24	2013-09-08 00:00:00
8754	LAT290_2893	f	2013	9	breed	09/09/2013	-14.57	-27.95	lotek	20.61778133	3193	0.059685754	24	2013-09-09 00:00:00
8755	LAT290_2893	f	2013	9	breed	28/09/2013	-16.61	3.34	lotek	26.21904743	4866	0.150560966	24	2013-09-28 00:00:00
8756	LAT290_2893	f	2013	9	breed	29/09/2013	-16.19	-0.88	lotek	23.94752597	2218	0.469894267	24	2013-09-29 00:00:00
8757	LAT290_2893	f	2013	9	breed	30/09/2013	-15.65	0.88	lotek	24.55720396	3334	0.237055722	24	2013-09-30 00:00:00
8758	LAT290_2893	f	2013	10	breed	01/10/2013	-16.73	20.92	lotek	NA	2	NA	24	2013-10-01 00:00:00
8759	LAT290_2893	f	2013	10	breed	02/10/2013	-18.81	-7.21	lotek	24.42785964	4360	0.142343643	24	2013-10-02 00:00:00
8760	LAT290_2893	f	2013	10	breed	03/10/2013	-19.26	-2.99	lotek	25.22115782	4956	0.158171981	24	2013-10-03 00:00:00
8761	LAT290_2893	f	2013	10	breed	04/10/2013	-19.84	14.94	lotek	27.84253411	3779	0.15540283	24	2013-10-04 00:00:00
8762	LAT290_2893	f	2013	10	breed	05/10/2013	-17.66	8.96	lotek	29.35672914	4181	0.109232608	24	2013-10-05 00:00:00
8763	LAT290_2893	f	2013	10	breed	06/10/2013	-17.11	14.24	lotek	29.1501116	20	1.67780581	24	2013-10-06 00:00:00
8764	LAT290_2893	f	2013	10	breed	07/10/2013	-17.43	2.64	lotek	26.89302991	4781	NA	24	2013-10-07 00:00:00
8765	LAT290_2893	f	2013	10	breed	08/10/2013	-19.88	9.67	lotek	28.59175552	4628	0.141966662	24	2013-10-08 00:00:00
8766	LAT290_2893	f	2013	10	breed	09/10/2013	-18.45	3.34	lotek	26.59173008	5046	NA	24	2013-10-09 00:00:00
8767	LAT290_2893	f	2013	10	breed	10/10/2013	-18.01	-1.93	lotek	25.28395407	5115	0.22139828	24	2013-10-10 00:00:00
8768	LAT290_2893	f	2013	10	breed	11/10/2013	-17.58	10.02	lotek	29.91122414	810	0.11955847	24	2013-10-11 00:00:00
8769	LAT290_2893	f	2013	10	breed	12/10/2013	-16.89	6.5	lotek	28.30421832	4910	0.117330375	24	2013-10-12 00:00:00
8770	LAT290_2893	f	2013	10	breed	13/10/2013	-16.2	2.99	lotek	26.9177701	4836	0.08456243	24	2013-10-13 00:00:00
8771	LAT290_2893	f	2013	10	breed	14/10/2013	-16.01	5.8	lotek	27.76458873	4963	0.126842314	24	2013-10-14 00:00:00
8772	LAT290_2893	f	2013	10	breed	15/10/2013	-15.07	2.99	lotek	27.03460484	4725	0.1248669	24	2013-10-15 00:00:00
8773	LAT290_2893	f	2013	10	breed	16/10/2013	-15	4.75	lotek	27.11930988	4893	0.104482072	24	2013-10-16 00:00:00
8774	LAT290_2893	f	2013	10	breed	17/10/2013	-14.55	8.61	lotek	28.60817571	535	0.42314876	24	2013-10-17 00:00:00
8775	LAT290_2893	f	2013	10	breed	18/10/2013	-14.97	1.23	lotek	25.66709669	4793	0.137125161	24	2013-10-18 00:00:00
8776	LAT290_2893	f	2013	10	breed	19/10/2013	-15.27	1.23	lotek	25.72254998	4939	0.145625774	24	2013-10-19 00:00:00
8777	LAT290_2893	f	2013	10	breed	20/10/2013	-15.81	6.15	lotek	28.00191814	4944	0.157274959	24	2013-10-20 00:00:00
8778	LAT290_2893	f	2013	10	breed	21/10/2013	-17.73	11.43	lotek	29.1088908	2736	NA	24	2013-10-21 00:00:00
8779	LAT290_2893	f	2013	10	breed	22/10/2013	-17.14	5.8	lotek	27.93317817	5046	0.095597352	24	2013-10-22 00:00:00
8780	LAT290_2893	f	2013	10	breed	23/10/2013	-16.17	0.18	lotek	25.18672197	3761	0.240045806	24	2013-10-23 00:00:00
8781	LAT290_2893	f	2013	10	breed	24/10/2013	-16.71	7.91	lotek	28.42760098	4685	0.123774998	24	2013-10-24 00:00:00
8782	LAT290_2893	f	2013	10	breed	25/10/2013	-17.36	8.26	lotek	29.08929518	4612	0.118124092	24	2013-10-25 00:00:00
8783	LAT290_2893	f	2013	10	breed	26/10/2013	-16.26	3.34	lotek	26.98218801	4863	0.085655717	24	2013-10-26 00:00:00
8784	LAT290_2893	f	2013	10	breed	27/10/2013	-15.54	2.29	lotek	26.7074215	4963	0.091939802	24	2013-10-27 00:00:00
8785	LAT290_2893	f	2013	10	non_breed	28/10/2013	-14.93	0.53	lotek	25.32093178	4578	0.189166117	24	2013-10-28 00:00:00
8786	LAT290_2893	f	2013	10	non_breed	29/10/2013	-14.57	2.99	lotek	26.93829688	4747	0.112691924	24	2013-10-29 00:00:00
8787	LAT290_2893	f	2013	10	non_breed	30/10/2013	-14.96	4.39	lotek	27.32718594	4874	0.098014663	24	2013-10-30 00:00:00
8788	LAT290_2893	f	2013	10	non_breed	31/10/2013	-14.72	6.15	lotek	27.90398451	4739	0.128121249	24	2013-10-31 00:00:00
8789	LAT290_2893	f	2013	11	non_breed	01/11/2013	-13.11	2.99	lotek	26.82397394	4620	NA	24	2013-11-01 00:00:00
8790	LAT290_2893	f	2013	11	non_breed	02/11/2013	-11.61	0.18	lotek	25.10971248	4550	0.329548963	24	2013-11-02 00:00:00
8791	LAT290_2893	f	2013	11	non_breed	03/11/2013	-10.36	1.23	lotek	25.60873579	4757	0.176631596	24	2013-11-03 00:00:00
8792	LAT290_2893	f	2013	11	non_breed	04/11/2013	-12.23	2.29	lotek	26.14496861	4486	NA	24	2013-11-04 00:00:00
8793	LAT290_2893	f	2013	11	non_breed	05/11/2013	-10.98	-2.64	lotek	24.63068985	4010	NA	24	2013-11-05 00:00:00
8794	LAT290_2893	f	2013	11	non_breed	06/11/2013	-11.59	1.93	lotek	26.08886314	4467	NA	24	2013-11-06 00:00:00
8795	LAT290_2893	f	2013	11	non_breed	07/11/2013	-12.7	2.99	lotek	26.71350941	4578	0.11989964	24	2013-11-07 00:00:00
8796	LAT290_2893	f	2013	11	non_breed	08/11/2013	-10.94	-0.88	lotek	24.69404903	4154	0.382473581	24	2013-11-08 00:00:00
8797	LAT290_2893	f	2013	11	non_breed	09/11/2013	-12.92	2.29	lotek	26.44432446	4772	0.10731174	24	2013-11-09 00:00:00
8798	LAT290_2893	f	2013	11	non_breed	10/11/2013	-11.77	-1.23	lotek	24.77361277	3451	0.407491368	24	2013-11-10 00:00:00
8799	LAT290_2893	f	2013	11	non_breed	11/11/2013	-11.86	0.18	lotek	24.9193633	4653	NA	24	2013-11-11 00:00:00
8800	LAT290_2893	f	2013	11	non_breed	12/11/2013	-12.46	-1.23	lotek	24.79162179	2984	0.38031865	24	2013-11-12 00:00:00
8801	LAT290_2893	f	2013	11	non_breed	13/11/2013	-9.67	-2.64	lotek	24.73104954	3936	0.307049067	24	2013-11-13 00:00:00
8802	LAT290_2893	f	2013	11	non_breed	14/11/2013	-10.89	-1.58	lotek	24.72828008	4027	0.306203005	24	2013-11-14 00:00:00
8803	LAT290_2893	f	2013	11	non_breed	15/11/2013	-9.59	-5.1	lotek	24.26070882	3580	0.230373483	24	2013-11-15 00:00:00
8804	LAT290_2893	f	2013	11	non_breed	16/11/2013	-10.3	4.75	lotek	27.62817506	2919	0.128832513	24	2013-11-16 00:00:00
8805	LAT290_2893	f	2013	11	non_breed	17/11/2013	-9.62	0.88	lotek	25.67954454	4792	0.217561748	24	2013-11-17 00:00:00
8806	LAT290_2893	f	2013	11	non_breed	18/11/2013	-9.82	0.18	lotek	25.3191972	4260	NA	24	2013-11-18 00:00:00
8807	LAT290_2893	f	2013	11	non_breed	19/11/2013	-7.77	4.75	lotek	NA	NA	NA	24	2013-11-19 00:00:00
8808	LAT290_2893	f	2013	11	non_breed	20/11/2013	-7.71	3.34	lotek	27.25238493	4455	NA	24	2013-11-20 00:00:00
8809	LAT290_2893	f	2013	11	non_breed	21/11/2013	-9.77	6.5	lotek	NA	NA	NA	24	2013-11-21 00:00:00
8810	LAT290_2893	f	2013	11	non_breed	22/11/2013	-8.46	1.93	lotek	26.20700075	5159	NA	24	2013-11-22 00:00:00
8811	LAT290_2893	f	2013	11	non_breed	23/11/2013	-9.14	-0.18	lotek	25.19495531	4860	0.165735216	24	2013-11-23 00:00:00
8812	LAT290_2893	f	2013	11	non_breed	24/11/2013	-8.31	-0.88	lotek	24.67748946	4162	0.277751574	24	2013-11-24 00:00:00
8813	LAT290_2893	f	2013	11	non_breed	25/11/2013	-7.74	-2.64	lotek	24.86044013	4022	0.243460779	24	2013-11-25 00:00:00
8814	LAT290_2893	f	2013	11	non_breed	26/11/2013	-9.66	1.93	lotek	26.15614106	4657	NA	24	2013-11-26 00:00:00
8815	LAT290_2893	f	2013	11	non_breed	27/11/2013	-9.08	-0.18	lotek	25.17035083	4860	NA	24	2013-11-27 00:00:00
8816	LAT290_2893	f	2013	11	non_breed	28/11/2013	-6.49	-5.1	lotek	24.30123011	4366	0.195218504	24	2013-11-28 00:00:00
8817	LAT290_2893	f	2013	11	non_breed	29/11/2013	-8.28	-2.29	lotek	24.80852465	4138	0.226896287	24	2013-11-29 00:00:00
8818	LAT290_2893	f	2013	11	non_breed	30/11/2013	-9.32	-6.15	lotek	24.36043934	3607	0.124572087	24	2013-11-30 00:00:00
8819	LAT290_2893	f	2013	12	non_breed	01/12/2013	-10.1	-2.29	lotek	25.33393457	4049	0.163570355	24	2013-12-01 00:00:00
8820	LAT290_2893	f	2013	12	non_breed	02/12/2013	-11.88	-1.23	lotek	25.05922547	3626	0.370097123	24	2013-12-02 00:00:00
8821	LAT290_2893	f	2013	12	non_breed	03/12/2013	-9.65	4.39	lotek	28.23300589	1790	NA	24	2013-12-03 00:00:00
8822	LAT290_2893	f	2013	12	non_breed	04/12/2013	-10.55	-2.64	lotek	25.29882224	4166	NA	24	2013-12-04 00:00:00
8823	LAT290_2893	f	2013	12	non_breed	05/12/2013	-12.2	1.58	lotek	26.54915057	4509	NA	24	2013-12-05 00:00:00
8824	LAT290_2893	f	2013	12	non_breed	06/12/2013	-12.72	-2.29	lotek	25.22600969	3376	0.194124932	24	2013-12-06 00:00:00
8825	LAT290_2893	f	2013	12	non_breed	07/12/2013	-12.36	-0.53	lotek	25.12261073	4172	0.392977713	24	2013-12-07 00:00:00
8826	LAT290_2893	f	2013	12	non_breed	08/12/2013	-14.38	1.58	lotek	26.14504351	5193	NA	24	2013-12-08 00:00:00
8827	LAT290_2893	f	2013	12	non_breed	09/12/2013	-11.39	2.29	lotek	27.02642464	4561	NA	24	2013-12-09 00:00:00
8828	LAT290_2893	f	2013	12	non_breed	10/12/2013	-13.53	-0.53	lotek	25.07938822	3875	NA	24	2013-12-10 00:00:00
8829	LAT290_2893	f	2013	12	non_breed	11/12/2013	-12.91	-1.58	lotek	25.07094181	3669	0.265436771	24	2013-12-11 00:00:00
8830	LAT290_2893	f	2013	12	non_breed	12/12/2013	-12.67	0.18	lotek	25.38092204	4408	NA	24	2013-12-12 00:00:00
8831	LAT290_2893	f	2013	12	non_breed	13/12/2013	-11.8	0.18	lotek	25.64591013	4664	0.313836343	24	2013-12-13 00:00:00
8832	LAT290_2893	f	2013	12	non_breed	14/12/2013	-12.81	-0.18	lotek	25.42389581	4259	NA	24	2013-12-14 00:00:00
8833	LAT290_2893	f	2013	12	non_breed	15/12/2013	-13.94	4.04	lotek	28.35608797	4778	NA	24	2013-12-15 00:00:00
8834	LAT290_2893	f	2013	12	non_breed	16/12/2013	-12.44	0.18	lotek	25.54152364	4175	NA	24	2013-12-16 00:00:00
8835	LAT290_2893	f	2013	12	non_breed	17/12/2013	-13.2	2.99	lotek	27.59110563	4654	NA	24	2013-12-17 00:00:00
8836	LAT290_2893	f	2013	12	non_breed	18/12/2013	-11.7	2.64	lotek	27.07136195	4851	NA	24	2013-12-18 00:00:00
8837	LAT290_2893	f	2013	12	non_breed	19/12/2013	-11.08	6.5	lotek	28.53678605	30	1.163977136	24	2013-12-19 00:00:00
8838	LAT290_2893	f	2013	12	non_breed	20/12/2013	-12.2	3.69	lotek	27.81357873	4376	NA	24	2013-12-20 00:00:00
8839	LAT290_2893	f	2013	12	non_breed	21/12/2013	-11.95	2.29	lotek	27.02994548	4621	NA	24	2013-12-21 00:00:00
8840	LAT290_2893	f	2013	12	non_breed	22/12/2013	-11.83	1.23	lotek	26.28281452	5331	NA	24	2013-12-22 00:00:00
8841	LAT290_2893	f	2013	12	non_breed	23/12/2013	-11.46	-0.18	lotek	25.49182928	4913	0.427679839	24	2013-12-23 00:00:00
8842	LAT290_2893	f	2013	12	non_breed	24/12/2013	-10.96	0.88	lotek	26.65070554	3645	NA	24	2013-12-24 00:00:00
8843	LAT290_2893	f	2013	12	non_breed	25/12/2013	-9.58	-0.18	lotek	25.4995517	3935	0.269746215	24	2013-12-25 00:00:00
8844	LAT290_2893	f	2013	12	non_breed	26/12/2013	-8.96	-0.18	lotek	25.73193046	5007	NA	24	2013-12-26 00:00:00
8845	LAT290_2893	f	2013	12	non_breed	27/12/2013	-7.96	-1.23	lotek	25.45433306	4567	0.276673149	24	2013-12-27 00:00:00
8846	LAT290_2893	f	2013	12	non_breed	28/12/2013	-7.21	-3.69	lotek	25.50073733	4433	NA	24	2013-12-28 00:00:00
8847	LAT290_2893	f	2013	12	non_breed	29/12/2013	-5.47	-1.93	lotek	25.61538978	5326	0.14931917	24	2013-12-29 00:00:00
8848	LAT290_2893	f	2013	12	non_breed	30/12/2013	-5.72	-0.88	lotek	25.39637862	5164	0.239009379	24	2013-12-30 00:00:00
8849	LAT290_2893	f	2013	12	non_breed	31/12/2013	-7.98	2.99	lotek	27.38429988	4879	NA	24	2013-12-31 00:00:00
8850	LAT290_2893	f	2014	1	non_breed	01/01/2014	-7.73	3.69	lotek	28.32599222	3872	NA	24	2014-01-01 00:00:00
8851	LAT290_2893	f	2014	1	non_breed	02/01/2014	-8.87	3.69	lotek	28.21467979	3900	NA	24	2014-01-02 00:00:00
8852	LAT290_2893	f	2014	1	non_breed	03/01/2014	-8.25	5.1	lotek	NA	NA	NA	24	2014-01-03 00:00:00
8853	LAT290_2893	f	2014	1	non_breed	04/01/2014	-6.89	4.39	lotek	27.48520414	902	NA	24	2014-01-04 00:00:00
8854	LAT290_2893	f	2014	1	non_breed	05/01/2014	-7.03	5.8	lotek	NA	NA	NA	24	2014-01-05 00:00:00
8855	LAT290_2893	f	2014	1	non_breed	06/01/2014	-7.17	4.04	lotek	28.2562845	2866	NA	24	2014-01-06 00:00:00
8856	LAT290_2893	f	2014	1	non_breed	07/01/2014	-7.31	4.39	lotek	27.41445661	36	NA	24	2014-01-07 00:00:00
8857	LAT290_2893	f	2014	1	non_breed	08/01/2014	-6.45	1.93	lotek	27.49204713	5079	NA	24	2014-01-08 00:00:00
8858	LAT290_2893	f	2014	1	non_breed	09/01/2014	-5.97	1.93	lotek	27.57692867	4765	NA	24	2014-01-09 00:00:00
8859	LAT290_2893	f	2014	1	non_breed	10/01/2014	-5.75	-0.53	lotek	26.13126923	5038	NA	24	2014-01-10 00:00:00
8860	LAT290_2893	f	2014	1	non_breed	11/01/2014	-7.52	3.69	lotek	28.29817866	3734	NA	24	2014-01-11 00:00:00
8861	LAT290_2893	f	2014	1	non_breed	12/01/2014	-6.92	1.23	lotek	27.42718479	5165	NA	24	2014-01-12 00:00:00
8862	LAT290_2893	f	2014	1	non_breed	13/01/2014	-8.33	2.99	lotek	27.92326551	4721	NA	24	2014-01-13 00:00:00
8863	LAT290_2893	f	2014	1	non_breed	14/01/2014	-8.74	2.99	lotek	27.79660899	4597	NA	24	2014-01-14 00:00:00
8864	LAT290_2893	f	2014	1	non_breed	15/01/2014	-9.9	5.1	lotek	28.86949252	801	NA	24	2014-01-15 00:00:00
8865	LAT290_2893	f	2014	1	non_breed	16/01/2014	-10.19	2.64	lotek	27.79827845	4653	NA	24	2014-01-16 00:00:00
8866	LAT290_2893	f	2014	1	non_breed	17/01/2014	-9.98	0.53	lotek	26.94977595	4515	NA	24	2014-01-17 00:00:00
8867	LAT290_2893	f	2014	1	non_breed	18/01/2014	-9.77	0.88	lotek	27.14452617	4799	NA	24	2014-01-18 00:00:00
8868	LAT290_2893	f	2014	1	non_breed	19/01/2014	-9.82	-1.58	lotek	25.7171384	4115	0.137932963	24	2014-01-19 00:00:00
