FID	BIRD_ID	YEAR	MONTH	DATE_	TIME	TYPE	LON	LAT	QUALITY	DEP	SST	CHLA	dist_col	STAGE	ID	timestamp
1939	J009115	2009	12	25/12/2009	3:05:00 AM	UNKNOWN	-46.38	-24.84	0	-96	26.65132	-9999	7106.209025	NOT_BREEDING	11	2009-12-25 03:05:00
1940	J009115	2009	12	25/12/2009	3:01:00 PM	UNKNOWN	-45.32	-23.58	0	0	-9999	-9999	6932.368586	NOT_BREEDING	11	2009-12-25 15:01:00
1941	J009115	2009	12	26/12/2009	2:57:00 AM	UNKNOWN	-44	-23.6	0	-91	25.6805	0.16159	6873.7334	NOT_BREEDING	11	2009-12-26 02:57:00
1942	J009115	2009	12	26/12/2009	3:01:00 PM	UNKNOWN	-45.07	-25.1	0	-144	26.39248	0.131331	7071.207048	NOT_BREEDING	11	2009-12-26 15:01:00
1943	J009115	2009	12	27/12/2009	3:01:00 AM	UNKNOWN	-45.01	-26.35	0	-2207	26.0727	0.070355	7192.645143	NOT_BREEDING	11	2009-12-27 03:01:00
1944	J009115	2009	12	27/12/2009	2:57:00 PM	UNKNOWN	-43.95	-25.97	0	-2198	25.8913	-9999	7108.251146	NOT_BREEDING	11	2009-12-27 14:57:00
1945	J009115	2009	12	28/12/2009	2:58:00 AM	UNKNOWN	-44.13	-24.33	0	-378	25.49838	0.134111	6952.319591	NOT_BREEDING	11	2009-12-28 02:58:00
1946	J009115	2009	12	28/12/2009	3:02:00 PM	UNKNOWN	-45.2	-24.99	0	-115	25.98308	-9999	7066.219078	NOT_BREEDING	11	2009-12-28 15:02:00
1947	J009115	2009	12	29/12/2009	3:02:00 AM	UNKNOWN	-45.01	-26.46	0	-2274	26.17165	0.064603	7203.584923	NOT_BREEDING	11	2009-12-29 03:02:00
1948	J009115	2009	12	29/12/2009	2:57:00 PM	UNKNOWN	-43.7	-25.67	0	-2111	25.69628	0.067314	7067.388265	NOT_BREEDING	11	2009-12-29 14:57:00
1949	J009115	2009	12	30/12/2009	3:01:00 AM	UNKNOWN	-44.77	-23.37	0	144	-9999	-9999	6886.026653	NOT_BREEDING	11	2009-12-30 03:01:00
1950	J009115	2009	12	30/12/2009	3:05:00 PM	UNKNOWN	-45.7	-23.4	0	753	-9999	-9999	6932.538915	NOT_BREEDING	11	2009-12-30 15:05:00
1951	J009115	2009	12	31/12/2009	3:00:00 AM	UNKNOWN	-44.27	-25.78	0	-2057	25.79594	-9999	7103.193862	NOT_BREEDING	11	2009-12-31 03:00:00
1952	J009115	2009	12	31/12/2009	2:56:00 PM	UNKNOWN	-43.21	-26.23	0	-2323	25.05098	0.06342	7102.747419	NOT_BREEDING	11	2009-12-31 14:56:00
1953	J009115	2010	1	01/01/2010	2:57:00 AM	UNKNOWN	-43.28	-24.81	0	-1872	27.57768	0.133264	6962.977216	NOT_BREEDING	11	2010-01-01 02:57:00
1954	J009115	2010	1	01/01/2010	3:00:00 PM	UNKNOWN	-44.09	-25.49	0	-1996	26.2541	0.053824	7066.333895	NOT_BREEDING	11	2010-01-01 15:00:00
1955	J009115	2010	1	02/01/2010	3:00:00 AM	UNKNOWN	-44.16	-26.16	0	-2336	27.09299	0.093409	7136.369526	NOT_BREEDING	11	2010-01-02 03:00:00
1956	J009115	2010	1	02/01/2010	2:59:00 PM	UNKNOWN	-43.6	-25.79	0	-2145	26.95174	-9999	7075.116559	NOT_BREEDING	11	2010-01-02 14:59:00
1957	J009115	2010	1	03/01/2010	2:59:00 AM	UNKNOWN	-43.67	-25.21	0	-2255	26.91087	0.125426	7019.990946	NOT_BREEDING	11	2010-01-03 02:59:00
1958	J009115	2010	1	03/01/2010	3:01:00 PM	UNKNOWN	-44.24	-25.9	0	-2150	27.14175	0.118546	7113.866589	NOT_BREEDING	11	2010-01-03 15:01:00
1959	J009115	2010	1	04/01/2010	3:04:00 AM	UNKNOWN	-44.93	-25.53	0	-1110	27.65154	-9999	7107.570077	NOT_BREEDING	11	2010-01-04 03:04:00
1960	J009115	2010	1	04/01/2010	3:02:00 PM	UNKNOWN	-44.25	-24.94	0	-1278	26.42905	0.062341	7018.485627	NOT_BREEDING	11	2010-01-04 15:02:00
1961	J009115	2010	1	05/01/2010	3:00:00 AM	UNKNOWN	-43.57	-24.78	0	-1610	27.13888	0.130878	6972.560797	NOT_BREEDING	11	2010-01-05 03:00:00
1962	J009115	2010	1	05/01/2010	2:58:00 PM	UNKNOWN	-43.13	-25.06	0	-2160	27.33032	0.101756	6981.637357	NOT_BREEDING	11	2010-01-05 14:58:00
1963	J009115	2010	1	06/01/2010	3:11:00 AM	UNKNOWN	-46.33	-21.05	0	1082	-9999	-9999	6733.29513	NOT_BREEDING	11	2010-01-06 03:11:00
1964	J009115	2010	1	06/01/2010	3:16:00 PM	UNKNOWN	-47.52	-19.67	0	1060	-9999	-9999	6660.945492	NOT_BREEDING	11	2010-01-06 15:16:00
1965	J009115	2010	1	07/01/2010	3:11:00 AM	UNKNOWN	-46.22	-22.57	0	1507	-9999	-9999	6876.141816	NOT_BREEDING	11	2010-01-07 03:11:00
1966	J009115	2010	1	07/01/2010	3:01:00 PM	UNKNOWN	-43.67	-21.7	0	788	-9999	-9999	6669.557756	NOT_BREEDING	11	2010-01-07 15:01:00
1967	J009115	2010	1	08/01/2010	2:57:00 AM	UNKNOWN	-42.61	-19.85	0	296	-9999	-9999	6436.524287	NOT_BREEDING	11	2010-01-08 02:57:00
1968	J009115	2010	1	08/01/2010	3:02:00 PM	UNKNOWN	-43.93	-22.07	0	804	-9999	-9999	6718.306795	NOT_BREEDING	11	2010-01-08 15:02:00
1969	J009115	2010	1	09/01/2010	3:01:00 AM	UNKNOWN	-43.63	-23.99	0	-136	28.06739	0.169967	6896.137158	NOT_BREEDING	11	2010-01-09 03:01:00
1970	J009115	2010	1	09/01/2010	2:56:00 PM	UNKNOWN	-42.21	-22.91	0	3	30.16677	-9999	6725.701157	NOT_BREEDING	11	2010-01-09 14:56:00
1971	J009115	2010	1	10/01/2010	2:59:00 AM	UNKNOWN	-42.78	-20.84	0	731	-9999	-9999	6543.162773	NOT_BREEDING	11	2010-01-10 02:59:00
1972	J009115	2010	1	10/01/2010	3:02:00 PM	UNKNOWN	-43.73	-21.4	0	1158	-9999	-9999	6642.500084	NOT_BREEDING	11	2010-01-10 15:02:00
1973	J009115	2010	1	11/01/2010	3:01:00 AM	UNKNOWN	-43.43	-22.91	0	165	-9999	-9999	6779.295463	NOT_BREEDING	11	2010-01-11 03:01:00
1974	J009115	2010	1	11/01/2010	3:01:00 PM	UNKNOWN	-43.38	-22.99	0	2	-9999	-9999	6785.054778	NOT_BREEDING	11	2010-01-11 15:01:00
1975	J009115	2010	1	12/01/2010	3:08:00 AM	UNKNOWN	-44.83	-21.15	0	880	-9999	-9999	6669.600003	NOT_BREEDING	11	2010-01-12 03:08:00
1976	J009115	2010	1	12/01/2010	3:12:00 PM	UNKNOWN	-45.91	-20.98	0	835	-9999	-9999	6705.569961	NOT_BREEDING	11	2010-01-12 15:12:00
1977	J009115	2010	1	13/01/2010	3:05:00 AM	UNKNOWN	-44.11	-24.42	0	-497	28.03298	0.12049	6960.400118	NOT_BREEDING	11	2010-01-13 03:05:00
1978	J009115	2010	1	13/01/2010	3:02:00 PM	UNKNOWN	-43.31	-25.43	0	-2172	27.53538	0.095241	7026.533002	NOT_BREEDING	11	2010-01-13 15:02:00
1979	J009115	2010	1	15/01/2010	3:07:00 AM	UNKNOWN	-44.43	-23.38	0	-33	28.57862	0.396567	6871.377494	NOT_BREEDING	11	2010-01-15 03:07:00
1980	J009115	2010	1	15/01/2010	3:08:00 PM	UNKNOWN	-44.51	-26.06	0	-2198	26.57102	-9999	7141.674876	NOT_BREEDING	11	2010-01-15 15:08:00
1981	J009115	2010	1	16/01/2010	3:08:00 AM	UNKNOWN	-44.59	-25.94	0	-2091	26.52011	-9999	7133.234319	NOT_BREEDING	11	2010-01-16 03:08:00
1982	J009115	2010	1	16/01/2010	3:02:00 PM	UNKNOWN	-43.17	-24.88	0	-1973	27.31311	0.126017	6965.264181	NOT_BREEDING	11	2010-01-16 15:02:00
1983	J009115	2010	1	17/01/2010	2:57:00 AM	UNKNOWN	-41.76	-25.23	0	-2493	27.53323	0.080198	6941.469565	NOT_BREEDING	11	2010-01-17 02:57:00
1984	J009115	2010	1	17/01/2010	2:58:00 PM	UNKNOWN	-41.84	-26.5	0	-2497	26.65777	0.055679	7073.713907	NOT_BREEDING	11	2010-01-17 14:58:00
1985	J009115	2010	1	19/01/2010	3:09:00 AM	UNKNOWN	-44.59	-22.74	0	1637	-9999	-9999	6815.297361	NOT_BREEDING	11	2010-01-19 03:09:00
1986	J009115	2010	1	19/01/2010	3:09:00 PM	UNKNOWN	-44.56	-24.85	0	-482	28.24306	0.09648	7023.36228	NOT_BREEDING	11	2010-01-19 15:09:00
1987	J009115	2010	1	20/01/2010	3:07:00 AM	UNKNOWN	-44.02	-25.46	0	-2027	26.25697	0.052219	7060.270766	NOT_BREEDING	11	2010-01-20 03:07:00
1988	J009115	2010	1	20/01/2010	3:03:00 PM	UNKNOWN	-43.11	-25.34	0	-2186	27.55331	0.09425	7008.940765	NOT_BREEDING	11	2010-01-20 15:03:00
1989	J009115	2010	1	21/01/2010	3:08:00 AM	UNKNOWN	-44.07	-23.46	0	-51	28.11113	0.228665	6862.949483	NOT_BREEDING	11	2010-01-21 03:08:00
1990	J009115	2010	1	21/01/2010	3:05:00 PM	UNKNOWN	-43.41	-22.28	0	406	-9999	-9999	6715.491997	NOT_BREEDING	11	2010-01-21 15:05:00
1991	J009115	2010	1	22/01/2010	3:13:00 AM	UNKNOWN	-45.5	-18.85	0	618	-9999	-9999	6477.356792	NOT_BREEDING	11	2010-01-22 03:13:00
1992	J009115	2010	1	22/01/2010	3:16:00 PM	UNKNOWN	-45.97	-17.23	0	563	-9999	-9999	6344.519218	NOT_BREEDING	11	2010-01-22 15:16:00
1993	J009115	2010	1	23/01/2010	3:14:00 AM	UNKNOWN	-45.56	-18.21	0	797	-9999	-9999	6418.162095	NOT_BREEDING	11	2010-01-23 03:14:00
1994	J009115	2010	1	23/01/2010	3:14:00 PM	UNKNOWN	-45.4	-18.61	0	603	-9999	-9999	6448.920381	NOT_BREEDING	11	2010-01-23 15:14:00
1995	J009115	2010	1	24/01/2010	3:07:00 AM	UNKNOWN	-43.62	-21.01	0	809	-9999	-9999	6598.652512	NOT_BREEDING	11	2010-01-24 03:07:00
1996	J009115	2010	1	24/01/2010	3:03:00 PM	UNKNOWN	-42.72	-21.97	0	406	-9999	-9999	6653.556644	NOT_BREEDING	11	2010-01-24 15:03:00
1997	J009115	2010	1	26/01/2010	3:10:00 AM	UNKNOWN	-44.26	-19.22	0	758	-9999	-9999	6452.036954	NOT_BREEDING	11	2010-01-26 03:10:00
1998	J009115	2010	1	26/01/2010	3:09:00 PM	UNKNOWN	-44.1	-22.53	0	426	-9999	-9999	6771.829412	NOT_BREEDING	11	2010-01-26 15:09:00
1999	J009115	2010	1	27/01/2010	3:11:00 AM	UNKNOWN	-44.45	-22.39	0	482	-9999	-9999	6774.125149	NOT_BREEDING	11	2010-01-27 03:11:00
2000	J009115	2010	1	27/01/2010	3:14:00 PM	UNKNOWN	-45.3	-22.82	0	544	-9999	-9999	6856.494532	NOT_BREEDING	11	2010-01-27 15:14:00
2001	J009115	2010	1	28/01/2010	3:13:00 AM	UNKNOWN	-45.03	-24.64	0	-110	27.70244	0.162772	7023.785567	NOT_BREEDING	11	2010-01-28 03:13:00
2002	J009115	2010	1	28/01/2010	3:10:00 PM	UNKNOWN	-44.13	-23.97	0	-122	28.08532	0.184004	6916.44452	NOT_BREEDING	11	2010-01-28 15:10:00
2003	J009115	2010	1	29/01/2010	3:15:00 AM	UNKNOWN	-45.48	-20.94	0	782	-9999	-9999	6680.480667	NOT_BREEDING	11	2010-01-29 03:15:00
2004	J009115	2010	1	29/01/2010	3:15:00 PM	UNKNOWN	-45.34	-19.57	0	752	-9999	-9999	6539.547519	NOT_BREEDING	11	2010-01-29 15:15:00
2005	J009115	2010	1	30/01/2010	3:10:00 AM	UNKNOWN	-44.06	-21.55	0	1041	-9999	-9999	6672.716304	NOT_BREEDING	11	2010-01-30 03:10:00
2006	J009115	2010	1	30/01/2010	3:08:00 PM	UNKNOWN	-43.79	-22.9	0	4	-9999	-9999	6794.503329	NOT_BREEDING	11	2010-01-30 15:08:00
2007	J009115	2010	1	31/01/2010	3:10:00 AM	UNKNOWN	-44.15	-22.17	0	739	-9999	-9999	6738.393641	NOT_BREEDING	11	2010-01-31 03:10:00
2008	J009115	2010	1	31/01/2010	3:15:00 PM	UNKNOWN	-45.51	-23.24	0	941	-9999	-9999	6907.795758	NOT_BREEDING	11	2010-01-31 15:15:00
2009	J009115	2010	2	01/02/2010	3:09:00 AM	UNKNOWN	-43.99	-26.87	0	-2629	27.55259	0.053585	7200.139646	NOT_BREEDING	11	2010-02-01 03:09:00
2010	J009115	2010	2	01/02/2010	3:06:00 PM	UNKNOWN	-43.1	-27.88	0	-2796	26.98759	0.048935	7264.592306	NOT_BREEDING	11	2010-02-01 15:06:00
2011	J009115	2010	2	02/02/2010	3:07:00 AM	UNKNOWN	-43.33	-26.41	0	-2324	27.64221	0.074823	7125.92379	NOT_BREEDING	11	2010-02-02 03:07:00
2012	J009115	2010	2	02/02/2010	3:07:00 PM	UNKNOWN	-43.19	-26.32	0	-2333	27.74833	0.094849	7110.968208	NOT_BREEDING	11	2010-02-02 15:07:00
2013	J009115	2010	2	03/02/2010	3:06:00 AM	UNKNOWN	-43.05	-26.8	0	-2356	27.58701	0.046636	7153.500715	NOT_BREEDING	11	2010-02-03 03:06:00
2014	J009115	2010	2	03/02/2010	3:07:00 PM	UNKNOWN	-43.41	-27.29	0	-2694	27.2493	0.051303	7217.871388	NOT_BREEDING	11	2010-02-03 15:07:00
2015	J009115	2010	2	04/02/2010	3:09:00 AM	UNKNOWN	-43.78	-27.79	0	-3268	27.12597	0.049641	7283.632341	NOT_BREEDING	11	2010-02-04 03:09:00
2016	J009115	2010	2	04/02/2010	3:09:00 PM	UNKNOWN	-43.64	-27.13	0	-2624	27.16684	0.055118	7211.402559	NOT_BREEDING	11	2010-02-04 15:09:00
2017	J009115	2010	2	05/02/2010	3:11:00 AM	UNKNOWN	-44.38	-26.15	0	-2279	27.99211	0.096966	7144.957452	NOT_BREEDING	11	2010-02-05 03:11:00
2018	J009115	2010	2	05/02/2010	3:11:00 PM	UNKNOWN	-44.12	-25.75	0	-2114	28.0803	0.106902	7093.633172	NOT_BREEDING	11	2010-02-05 15:11:00
2019	J009115	2010	2	06/02/2010	3:08:00 AM	UNKNOWN	-43.48	-26.28	0	-2261	27.83724	0.094765	7119.197304	NOT_BREEDING	11	2010-02-06 03:08:00
2020	J009115	2010	2	06/02/2010	3:08:00 PM	UNKNOWN	-43.35	-26.8	0	-2467	27.40991	0.044484	7166.020243	NOT_BREEDING	11	2010-02-06 15:08:00
2021	J009115	2010	2	07/02/2010	3:09:00 AM	UNKNOWN	-43.59	-26.41	0	-2362	27.67018	0.078413	7136.932658	NOT_BREEDING	11	2010-02-07 03:09:00
2022	J009115	2010	2	07/02/2010	3:09:00 PM	UNKNOWN	-43.71	-26.95	0	-2651	27.41062	0.063858	7196.266325	NOT_BREEDING	11	2010-02-07 15:09:00
2023	J009115	2010	2	08/02/2010	3:10:00 AM	UNKNOWN	-43.96	-26.55	0	-2560	27.63863	0.068627	7166.780606	NOT_BREEDING	11	2010-02-08 03:10:00
2024	J009115	2010	2	08/02/2010	3:06:00 PM	UNKNOWN	-42.95	-25.49	0	-2135	27.96701	0.083055	7017.247025	NOT_BREEDING	11	2010-02-08 15:06:00
2025	J009115	2010	2	09/02/2010	3:11:00 AM	UNKNOWN	-44.2	-22.29	0	665	-9999	-9999	6752.613555	NOT_BREEDING	11	2010-02-09 03:11:00
2026	J009115	2010	2	09/02/2010	3:12:00 PM	UNKNOWN	-44.57	-21.43	0	1005	-9999	-9999	6684.81632	NOT_BREEDING	11	2010-02-09 15:12:00
2027	J009115	2010	2	10/02/2010	3:14:00 AM	UNKNOWN	-45.07	-21.64	0	979	-9999	-9999	6729.345737	NOT_BREEDING	11	2010-02-10 03:14:00
2028	J009115	2010	2	10/02/2010	3:13:00 PM	UNKNOWN	-44.69	-20.74	0	977	-9999	-9999	6622.497727	NOT_BREEDING	11	2010-02-10 15:13:00
2029	J009115	2010	2	11/02/2010	3:07:00 AM	UNKNOWN	-43.31	-22.82	0	17	-9999	-9999	6764.934751	NOT_BREEDING	11	2010-02-11 03:07:00
2030	J009115	2010	2	11/02/2010	3:08:00 PM	UNKNOWN	-43.44	-24.87	0	-1786	27.56908	0.136763	6975.925377	NOT_BREEDING	11	2010-02-11 15:08:00
2031	J009115	2010	2	12/02/2010	3:08:00 AM	UNKNOWN	-43.44	-25.12	0	-2131	27.98136	0.094777	7001.001282	NOT_BREEDING	11	2010-02-12 03:08:00
2032	J009115	2010	2	12/02/2010	3:09:00 PM	UNKNOWN	-43.69	-25.37	0	-2165	28.03155	0.111838	7036.889457	NOT_BREEDING	11	2010-02-12 15:09:00
2033	J009115	2010	2	13/02/2010	3:09:00 AM	UNKNOWN	-43.69	-26.35	0	-2324	27.61784	0.077329	7135.167963	NOT_BREEDING	11	2010-02-13 03:09:00
2034	J009115	2010	2	13/02/2010	3:06:00 PM	UNKNOWN	-43.07	-25.53	0	-2176	27.8315	0.081094	7026.358832	NOT_BREEDING	11	2010-02-13 15:06:00
2035	J009115	2010	2	14/02/2010	3:06:00 AM	UNKNOWN	-42.95	-25.43	0	-2162	28.10611	0.089749	7011.20334	NOT_BREEDING	11	2010-02-14 03:06:00
2036	J009115	2010	2	14/02/2010	3:07:00 PM	UNKNOWN	-43.2	-25.7	0	-2150	28.0043	0.09951	7048.985389	NOT_BREEDING	11	2010-02-14 15:07:00
2037	J009115	2010	2	15/02/2010	3:10:00 AM	UNKNOWN	-43.83	-25.6	0	-2118	28.10038	0.100333	7066.001547	NOT_BREEDING	11	2010-02-15 03:10:00
2038	J009115	2010	2	15/02/2010	3:09:00 PM	UNKNOWN	-43.59	-25.11	0	-2016	28.02438	0.13317	7006.495924	NOT_BREEDING	11	2010-02-15 15:09:00
2039	J009115	2010	2	16/02/2010	3:07:00 AM	UNKNOWN	-43.22	-25	0	-2103	27.73686	0.106345	6979.470526	NOT_BREEDING	11	2010-02-16 03:07:00
2040	J009115	2010	2	16/02/2010	3:06:00 PM	UNKNOWN	-42.98	-26.08	0	-2273	27.88528	0.099849	7077.967157	NOT_BREEDING	11	2010-02-16 15:06:00
2041	J009115	2010	2	17/02/2010	3:10:00 AM	UNKNOWN	-43.86	-24.37	0	-581	27.50957	0.136362	6944.297319	NOT_BREEDING	11	2010-02-17 03:10:00
2042	J009115	2010	2	17/02/2010	3:05:00 PM	UNKNOWN	-42.75	-20.78	0	783	-9999	-9999	6535.805443	NOT_BREEDING	11	2010-02-17 15:05:00
2043	J009115	2010	2	18/02/2010	3:10:00 AM	UNKNOWN	-44.01	-16.32	0	814	-9999	-9999	6155.044453	NOT_BREEDING	11	2010-02-18 03:10:00
2044	J009115	2010	2	18/02/2010	3:13:00 PM	UNKNOWN	-44.89	-16.05	0	515	-9999	-9999	6173.865339	NOT_BREEDING	11	2010-02-18 15:13:00
2045	J009115	2010	2	19/02/2010	3:12:00 AM	UNKNOWN	-44.65	-19.25	0	671	-9999	-9999	6474.056696	NOT_BREEDING	11	2010-02-19 03:12:00
2046	J009115	2010	2	19/02/2010	3:12:00 PM	UNKNOWN	-44.54	-19.03	0	735	-9999	-9999	6447.053949	NOT_BREEDING	11	2010-02-19 15:12:00
2047	J009115	2010	2	20/02/2010	3:12:00 AM	UNKNOWN	-44.55	-19.3	0	710	-9999	-9999	6474.059293	NOT_BREEDING	11	2010-02-20 03:12:00
2048	J009115	2010	2	20/02/2010	3:14:00 PM	UNKNOWN	-45.07	-20.57	0	949	-9999	-9999	6624.17303	NOT_BREEDING	11	2010-02-20 15:14:00
2049	J009115	2010	2	21/02/2010	3:14:00 AM	UNKNOWN	-44.96	-22.33	0	1025	-9999	-9999	6792.106	NOT_BREEDING	11	2010-02-21 03:14:00
2050	J009115	2010	2	21/02/2010	3:10:00 PM	UNKNOWN	-44.1	-21.17	0	986	-9999	-9999	6636.932141	NOT_BREEDING	11	2010-02-21 15:10:00
2051	J009115	2010	2	22/02/2010	3:06:00 AM	UNKNOWN	-43.24	-20.97	0	814	-9999	-9999	6577.12998	NOT_BREEDING	11	2010-02-22 03:06:00
2052	J009115	2010	2	22/02/2010	3:11:00 PM	UNKNOWN	-44.25	-25.23	0	-1854	28.1097	0.094442	7047.412614	NOT_BREEDING	11	2010-02-22 15:11:00
2053	J009115	2010	2	23/02/2010	3:11:00 AM	UNKNOWN	-44.27	-27.45	0	-2811	27.32171	0.065496	7270.211589	NOT_BREEDING	11	2010-02-23 03:11:00
2054	J009115	2010	2	23/02/2010	3:06:00 PM	UNKNOWN	-43.16	-25.47	0	-2194	28.01505	0.081809	7024.147833	NOT_BREEDING	11	2010-02-23 15:06:00
2055	J009115	2010	2	24/02/2010	3:11:00 AM	UNKNOWN	-44.55	-21.21	0	981	-9999	-9999	6662.14705	NOT_BREEDING	11	2010-02-24 03:11:00
2056	J009115	2010	2	24/02/2010	3:11:00 PM	UNKNOWN	-44.45	-17.56	0	764	-9999	-9999	6298.515057	NOT_BREEDING	11	2010-02-24 15:11:00
2057	J009115	2010	2	25/02/2010	3:08:00 AM	UNKNOWN	-43.72	-20.21	0	987	-9999	-9999	6523.951735	NOT_BREEDING	11	2010-02-25 03:08:00
2058	J009115	2010	2	25/02/2010	3:09:00 PM	UNKNOWN	-43.99	-21.7	0	1116	-9999	-9999	6684.339524	NOT_BREEDING	11	2010-02-25 15:09:00
2059	J009115	2010	2	26/02/2010	3:11:00 AM	UNKNOWN	-44.38	-22.63	0	524	-9999	-9999	6794.662978	NOT_BREEDING	11	2010-02-26 03:11:00
2060	J009115	2010	2	26/02/2010	3:10:00 PM	UNKNOWN	-44.28	-21.27	0	1036	-9999	-9999	6655.297111	NOT_BREEDING	11	2010-02-26 15:10:00
2061	J009115	2010	2	27/02/2010	3:07:00 AM	UNKNOWN	-43.55	-23.98	0	-138	26.36094	0.199746	6891.599922	NOT_BREEDING	11	2010-02-27 03:07:00
2062	J009115	2010	2	27/02/2010	3:06:00 PM	UNKNOWN	-43.44	-24.95	0	-1989	27.89173	0.129774	6983.948418	NOT_BREEDING	11	2010-02-27 15:06:00
2063	J009115	2010	2	28/02/2010	3:06:00 AM	UNKNOWN	-43.47	-25.38	0	-2135	27.96486	0.099608	7028.383817	NOT_BREEDING	11	2010-02-28 03:06:00
2064	J009115	2010	2	28/02/2010	3:04:00 PM	UNKNOWN	-42.87	-24.06	0	-680	27.23854	0.13642	6869.922281	NOT_BREEDING	11	2010-02-28 15:04:00
2065	J009115	2010	3	01/03/2010	3:09:00 AM	UNKNOWN	-44.14	-19.35	0	726	-9999	-9999	6459.020329	NOT_BREEDING	11	2010-03-01 03:09:00
2066	J009115	2010	3	01/03/2010	3:11:00 PM	UNKNOWN	-44.66	-18.34	0	614	-9999	-9999	6385.355245	NOT_BREEDING	11	2010-03-01 15:11:00
2067	J009115	2010	3	02/03/2010	3:06:00 AM	UNKNOWN	-43.56	-23.51	0	-110	27.28371	0.17607	6845.050733	NOT_BREEDING	11	2010-03-02 03:06:00
2068	J009115	2010	3	02/03/2010	3:08:00 PM	UNKNOWN	-44.09	-27.72	0	-2999	26.20821	0.063028	7289.632192	NOT_BREEDING	11	2010-03-02 15:08:00
2069	J009115	2010	3	03/03/2010	3:11:00 AM	UNKNOWN	-44.86	-27.01	0	-2517	26.82412	0.072931	7251.741696	NOT_BREEDING	11	2010-03-03 03:11:00
2070	J009115	2010	3	03/03/2010	3:09:00 PM	UNKNOWN	-44.14	-24.94	0	-1437	27.73758	0.128762	7013.608259	NOT_BREEDING	11	2010-03-03 15:09:00
2071	J009115	2010	3	04/03/2010	3:13:00 AM	UNKNOWN	-45.17	-19.67	0	760	-9999	-9999	6540.877544	NOT_BREEDING	11	2010-03-04 03:13:00
2072	J009115	2010	3	04/03/2010	3:15:00 PM	UNKNOWN	-45.82	-19.33	0	855	-9999	-9999	6540.276473	NOT_BREEDING	11	2010-03-04 15:15:00
2073	J009115	2010	3	05/03/2010	3:11:00 AM	UNKNOWN	-44.72	-25.12	0	-717	27.9706	0.107614	7057.396479	NOT_BREEDING	11	2010-03-05 03:11:00
2074	J009115	2010	3	05/03/2010	3:06:00 PM	UNKNOWN	-43.75	-25.66	0	-2128	27.38051	0.115484	7068.546448	NOT_BREEDING	11	2010-03-05 15:06:00
2075	J009115	2010	3	06/03/2010	3:07:00 AM	UNKNOWN	-43.9	-22.41	0	504	-9999	-9999	6750.72949	NOT_BREEDING	11	2010-03-06 03:07:00
2076	J009115	2010	3	06/03/2010	3:09:00 PM	UNKNOWN	-44.31	-23.76	0	-92	26.90944	0.196373	6903.668635	NOT_BREEDING	11	2010-03-06 15:09:00
2077	J009115	2010	3	07/03/2010	3:09:00 AM	UNKNOWN	-44.34	-25.91	0	-2131	27.56048	0.115813	7119.24335	NOT_BREEDING	11	2010-03-07 03:09:00
2078	J009115	2010	3	07/03/2010	3:09:00 PM	UNKNOWN	-44.49	-27.3	0	-2862	26.47996	0.063119	7264.632629	NOT_BREEDING	11	2010-03-07 15:09:00
2079	J009115	2010	3	08/03/2010	3:12:00 AM	UNKNOWN	-45.27	-24.73	0	-76	26.76532	0.269081	7043.682508	NOT_BREEDING	11	2010-03-08 03:12:00
2080	J009115	2010	3	08/03/2010	3:12:00 PM	UNKNOWN	-45.3	-23.62	0	-1	27.41851	1.434256	6935.380479	NOT_BREEDING	11	2010-03-08 15:12:00
2081	J009115	2010	3	09/03/2010	3:14:00 AM	UNKNOWN	-45.83	-22.41	0	1056	-9999	-9999	6841.552786	NOT_BREEDING	11	2010-03-09 03:14:00
2082	J009115	2010	3	09/03/2010	3:11:00 PM	UNKNOWN	-45.24	-17.88	0	715	-9999	-9999	6369.720521	NOT_BREEDING	11	2010-03-09 15:11:00
2083	J009115	2010	3	10/03/2010	3:08:00 AM	UNKNOWN	-44.4	-19.58	0	746	-9999	-9999	6494.275362	NOT_BREEDING	11	2010-03-10 03:08:00
2084	J009115	2010	3	10/03/2010	3:11:00 PM	UNKNOWN	-45.05	-27.29	0	-2674	26.95318	0.080899	7287.95033	NOT_BREEDING	11	2010-03-10 15:11:00
2085	J009115	2010	3	11/03/2010	3:10:00 AM	UNKNOWN	-44.84	-31.55	0	-3598	24.43794	0.105102	7705.067503	NOT_BREEDING	11	2010-03-11 03:10:00
2086	J009115	2010	3	11/03/2010	3:05:00 PM	UNKNOWN	-43.74	-27.93	0	-3309	26.39105	0.077994	7296.042913	NOT_BREEDING	11	2010-03-11 15:05:00
2087	J009115	2010	3	12/03/2010	3:05:00 AM	UNKNOWN	-43.78	-24.65	0	-1218	28.37642	0.110745	6968.749827	NOT_BREEDING	11	2010-03-12 03:05:00
2088	J009115	2010	3	12/03/2010	3:06:00 PM	UNKNOWN	-44.06	-25.48	0	-2007	27.40919	0.113107	7064.020555	NOT_BREEDING	11	2010-03-12 15:06:00
2089	J009115	2010	3	13/03/2010	3:11:00 AM	UNKNOWN	-45.22	-22.8	0	535	-9999	-9999	6850.740534	NOT_BREEDING	11	2010-03-13 03:11:00
2090	J009115	2010	3	31/03/2010	3:01:00 PM	UNKNOWN	-44.21	-23.99	0	-122	27.40489	0.131326	6922.035802	NOT_BREEDING	11	2010-03-31 15:01:00
