CONT_ID	DATEGMT	Month	Year	MAIN_tracking_Year	LON	LAT	COLONY	stage	UNIQUE_ID	timestamps
54	19/04/2010 13:17	4	2010	2010	-19.59	14.4	SEL	BREEDING	1	2010-04-19 13:17:00
55	20/04/2010 01:02	4	2010	2010	-15.74	23.64	SEL	BREEDING	1	2010-04-20 01:02:00
56	20/04/2010 13:03	4	2010	2010	-15.89	29.68	SEL	BREEDING	1	2010-04-20 13:03:00
57	21/04/2010 00:58	4	2010	2010	-14.79	31.26	SEL	BREEDING	1	2010-04-21 00:58:00
58	21/04/2010 12:53	4	2010	2010	-13.57	30.93	SEL	BREEDING	1	2010-04-21 12:53:00
59	22/04/2010 00:52	4	2010	2010	-13.34	29.1	SEL	BREEDING	1	2010-04-22 00:52:00
60	22/04/2010 12:51	4	2010	2010	-13.12	28.03	SEL	BREEDING	1	2010-04-22 12:51:00
61	23/04/2010 00:46	4	2010	2010	-12.01	29.61	SEL	BREEDING	1	2010-04-23 00:46:00
62	23/04/2010 12:46	4	2010	2010	-12.04	30.75	SEL	BREEDING	1	2010-04-23 12:46:00
63	24/04/2010 00:51	4	2010	2010	-13.19	28.64	SEL	BREEDING	1	2010-04-24 00:51:00
64	24/04/2010 12:52	4	2010	2010	-13.46	26.86	SEL	BREEDING	1	2010-04-24 12:52:00
65	25/04/2010 00:51	4	2010	2010	-13.23	28.07	SEL	BREEDING	1	2010-04-25 00:51:00
66	25/04/2010 12:59	4	2010	2010	-15.13	30.25	SEL	BREEDING	1	2010-04-25 12:59:00
67	26/04/2010 01:01	4	2010	2010	-15.65	31.95	SEL	BREEDING	1	2010-04-26 01:01:00
68	26/04/2010 12:56	4	2010	2010	-14.54	30.02	SEL	BREEDING	1	2010-04-26 12:56:00
69	27/04/2010 01:05	4	2010	2010	-16.81	24.04	SEL	BREEDING	1	2010-04-27 01:05:00
70	27/04/2010 13:07	4	2010	2010	-17.21	21.09	SEL	BREEDING	1	2010-04-27 13:07:00
71	28/04/2010 00:57	4	2010	2010	-14.98	25.41	SEL	BREEDING	1	2010-04-28 00:57:00
72	28/04/2010 12:58	4	2010	2010	-15.12	28.29	SEL	BREEDING	1	2010-04-28 12:58:00
73	29/04/2010 00:57	4	2010	2010	-15.01	28.37	SEL	BREEDING	1	2010-04-29 00:57:00
74	29/04/2010 12:58	4	2010	2010	-15.16	28.45	SEL	BREEDING	1	2010-04-29 12:58:00
75	30/04/2010 00:59	4	2010	2010	-15.3	27.88	SEL	BREEDING	1	2010-04-30 00:59:00
76	30/04/2010 12:56	4	2010	2010	-14.56	26.99	SEL	BREEDING	1	2010-04-30 12:56:00
77	01/05/2010 00:57	5	2010	2010	-14.96	25.08	SEL	BREEDING	1	2010-05-01 00:57:00
78	01/05/2010 13:03	5	2010	2010	-16.35	25.87	SEL	BREEDING	1	2010-05-01 13:03:00
79	02/05/2010 01:05	5	2010	2010	-16.99	26.63	SEL	BREEDING	1	2010-05-02 01:05:00
80	02/05/2010 13:00	5	2010	2010	-15.62	24.1	SEL	BREEDING	1	2010-05-02 13:00:00
81	03/05/2010 00:54	5	2010	2010	-14.14	23.9	SEL	BREEDING	1	2010-05-03 00:54:00
82	03/05/2010 13:01	5	2010	2010	-16.03	27.86	SEL	BREEDING	1	2010-05-03 13:01:00
83	04/05/2010 01:04	5	2010	2010	-16.79	28.84	SEL	BREEDING	1	2010-05-04 01:04:00
84	04/05/2010 13:03	5	2010	2010	-16.55	28.03	SEL	BREEDING	1	2010-05-04 13:03:00
85	05/05/2010 01:02	5	2010	2010	-16.31	27.83	SEL	BREEDING	1	2010-05-05 01:02:00
86	05/05/2010 12:50	5	2010	2010	-13.45	24.23	SEL	BREEDING	1	2010-05-05 12:50:00
87	06/05/2010 00:48	5	2010	2010	-18.97256	20.13558	SEL	BREEDING	1	2010-05-06 00:48:00
88	06/05/2010 13:03	5	2010	2010	-16.47	25.11	SEL	BREEDING	1	2010-05-06 13:03:00
89	07/05/2010 01:04	5	2010	2010	-16.73	29.03	SEL	BREEDING	1	2010-05-07 01:04:00
90	07/05/2010 13:01	5	2010	2010	-16.11	27.99	SEL	BREEDING	1	2010-05-07 13:01:00
91	08/05/2010 00:55	5	2010	2010	-14.62	28.91	SEL	BREEDING	1	2010-05-08 00:55:00
92	08/05/2010 12:48	5	2010	2010	-13	29	SEL	BREEDING	1	2010-05-08 12:48:00
93	09/05/2010 00:49	5	2010	2010	-13.25	25.99	SEL	BREEDING	1	2010-05-09 00:49:00
94	09/05/2010 12:46	5	2010	2010	-17.625	25.1075	SEL	BREEDING	1	2010-05-09 12:46:00
95	10/05/2010 00:40	5	2010	2010	-14.64	26.04	SEL	BREEDING	1	2010-05-10 00:40:00
96	10/05/2010 12:40	5	2010	2010	-14.77	27.81	SEL	BREEDING	1	2010-05-10 12:40:00
97	11/05/2010 00:39	5	2010	2010	-14.39	27.9	SEL	BREEDING	1	2010-05-11 00:39:00
98	11/05/2010 12:43	5	2010	2010	-11.65	29.23	SEL	BREEDING	1	2010-05-11 12:43:00
99	12/05/2010 00:43	5	2010	2010	-11.53	30.82	SEL	BREEDING	1	2010-05-12 00:43:00
100	12/05/2010 12:38	5	2010	2010	-10.41	29.9	SEL	BREEDING	1	2010-05-12 12:38:00
101	13/05/2010 00:40	5	2010	2010	-14.65	27.76	SEL	BREEDING	1	2010-05-13 00:40:00
102	13/05/2010 12:50	5	2010	2010	-13.41	29.56	SEL	BREEDING	1	2010-05-13 12:50:00
103	14/05/2010 00:55	5	2010	2010	-14.79	30.62	SEL	BREEDING	1	2010-05-14 00:55:00
104	14/05/2010 12:58	5	2010	2010	-15.41	30.21	SEL	BREEDING	1	2010-05-14 12:58:00
105	15/05/2010 01:02	5	2010	2010	-16.29	29.32	SEL	BREEDING	1	2010-05-15 01:02:00
106	15/05/2010 12:53	5	2010	2010	-14.28	27.15	SEL	BREEDING	1	2010-05-15 12:53:00
107	16/05/2010 00:53	5	2010	2010	-14.16	24.63	SEL	BREEDING	1	2010-05-16 00:53:00
108	16/05/2010 12:56	5	2010	2010	-14.78	25.29	SEL	BREEDING	1	2010-05-16 12:56:00
109	17/05/2010 00:55	5	2010	2010	-14.65	25.94	SEL	BREEDING	1	2010-05-17 00:55:00
110	17/05/2010 13:01	5	2010	2010	-16.02	27.08	SEL	BREEDING	1	2010-05-17 13:01:00
111	18/05/2010 00:59	5	2010	2010	-15.64	28.66	SEL	BREEDING	1	2010-05-18 00:59:00
112	18/05/2010 12:50	5	2010	2010	-13.52	27.3	SEL	BREEDING	1	2010-05-18 12:50:00
113	19/05/2010 00:46	5	2010	2010	-17.625	25.5275	SEL	BREEDING	1	2010-05-19 00:46:00
114	19/05/2010 12:45	5	2010	2010	-12.13	26.29	SEL	BREEDING	1	2010-05-19 12:45:00
115	20/05/2010 00:45	5	2010	2010	-17.365	25.2775	SEL	BREEDING	1	2010-05-20 00:45:00
116	20/05/2010 12:56	5	2010	2010	-14.74	27.27	SEL	BREEDING	1	2010-05-20 12:56:00
117	21/05/2010 00:55	5	2010	2010	-14.48	30.39	SEL	BREEDING	1	2010-05-21 00:55:00
118	21/05/2010 12:46	5	2010	2010	-12.35	28.67	SEL	BREEDING	1	2010-05-21 12:46:00
119	22/05/2010 00:47	5	2010	2010	-17.705	25.5475	SEL	BREEDING	1	2010-05-22 00:47:00
120	22/05/2010 12:41	5	2010	2010	-16.195	23.9375	SEL	BREEDING	1	2010-05-22 12:41:00
121	23/05/2010 00:38	5	2010	2010	-16.745	23.475	SEL	BREEDING	1	2010-05-23 00:38:00
122	23/05/2010 12:48	5	2010	2010	-17.925	25.6975	SEL	BREEDING	1	2010-05-23 12:48:00
123	24/05/2010 00:47	5	2010	2010	-12.68	28.75	SEL	BREEDING	1	2010-05-24 00:47:00
124	24/05/2010 12:40	5	2010	2010	-14.53	27.09	SEL	BREEDING	1	2010-05-24 12:40:00
125	25/05/2010 00:39	5	2010	2010	-15.645	24.8975	SEL	BREEDING	1	2010-05-25 00:39:00
126	25/05/2010 12:42	5	2010	2010	-16.255	25.5175	SEL	BREEDING	1	2010-05-25 12:42:00
127	26/05/2010 00:40	5	2010	2010	-14.5	26.31	SEL	BREEDING	1	2010-05-26 00:40:00
128	26/05/2010 12:46	5	2010	2010	-12.36	28.21	SEL	BREEDING	1	2010-05-26 12:46:00
129	27/05/2010 00:43	5	2010	2010	-11.47	30.9	SEL	BREEDING	1	2010-05-27 00:43:00
130	27/05/2010 12:32	5	2010	2010	-8.71	29.53	SEL	BREEDING	1	2010-05-27 12:32:00
131	28/05/2010 00:34	5	2010	2010	-15.625	25.895	SEL	BREEDING	1	2010-05-28 00:34:00
132	28/05/2010 12:40	5	2010	2010	-14.43	26.29	SEL	BREEDING	1	2010-05-28 12:40:00
133	29/05/2010 00:38	5	2010	2010	-14.03	27.76	SEL	BREEDING	1	2010-05-29 00:38:00
134	29/05/2010 12:43	5	2010	2010	-11.27	28.93	SEL	BREEDING	1	2010-05-29 12:43:00
135	30/05/2010 00:43	5	2010	2010	-11.26	30.1	SEL	BREEDING	1	2010-05-30 00:43:00
136	30/05/2010 12:38	5	2010	2010	-10.11	29.39	SEL	BREEDING	1	2010-05-30 12:38:00
137	31/05/2010 00:43	5	2010	2010	-15.09	26.75	SEL	BREEDING	1	2010-05-31 00:43:00
138	31/05/2010 12:40	5	2010	2010	-16.875	25.535	SEL	BREEDING	1	2010-05-31 12:40:00
139	01/06/2010 00:39	6	2010	2010	-16.735	24.765	SEL	NON-BREEDING	1	2010-06-01 00:39:00
140	01/06/2010 12:42	6	2010	2010	-16.155	24.9975	SEL	NON-BREEDING	1	2010-06-01 12:42:00
141	02/06/2010 00:45	6	2010	2010	-17.015	24.6975	SEL	NON-BREEDING	1	2010-06-02 00:45:00
142	02/06/2010 12:47	6	2010	2010	-17.495	24.6275	SEL	NON-BREEDING	1	2010-06-02 12:47:00
143	03/06/2010 00:41	6	2010	2010	-14.6	26.52	SEL	NON-BREEDING	1	2010-06-03 00:41:00
144	03/06/2010 12:42	6	2010	2010	-14.71	27.94	SEL	NON-BREEDING	1	2010-06-03 12:42:00
145	04/06/2010 00:45	6	2010	2010	-11.69	26.99	SEL	NON-BREEDING	1	2010-06-04 00:45:00
146	04/06/2010 12:43	6	2010	2010	-14.91	26.1	SEL	NON-BREEDING	1	2010-06-04 12:43:00
147	05/06/2010 00:39	6	2010	2010	-16.575	26.455	SEL	NON-BREEDING	1	2010-06-05 00:39:00
148	05/06/2010 12:39	6	2010	2010	-16.545	26.825	SEL	NON-BREEDING	1	2010-06-05 12:39:00
149	06/06/2010 00:43	6	2010	2010	-16.095	25.5275	SEL	NON-BREEDING	1	2010-06-06 00:43:00
150	06/06/2010 12:41	6	2010	2010	-16.875	24.745	SEL	NON-BREEDING	1	2010-06-06 12:41:00
151	07/06/2010 00:45	6	2010	2010	-17.57256	22.44558	SEL	NON-BREEDING	1	2010-06-07 00:45:00
152	07/06/2010 12:33	6	2010	2010	-17.41256	19.13558	SEL	NON-BREEDING	1	2010-06-07 12:33:00
153	08/06/2010 00:33	6	2010	2010	-17.38256	15.57558	SEL	NON-BREEDING	1	2010-06-08 00:33:00
154	08/06/2010 12:51	6	2010	2010	-19.12256	19.23558	SEL	NON-BREEDING	1	2010-06-08 12:51:00
155	09/06/2010 00:42	6	2010	2010	-14.58	27.09	SEL	NON-BREEDING	1	2010-06-09 00:42:00
156	09/06/2010 12:30	6	2010	2010	-14.235	27.045	SEL	NON-BREEDING	1	2010-06-09 12:30:00
157	10/06/2010 00:45	6	2010	2010	-17.30256	19.60558	SEL	NON-BREEDING	1	2010-06-10 00:45:00
158	10/06/2010 12:56	6	2010	2010	-15.76	19.34	SEL	NON-BREEDING	1	2010-06-10 12:56:00
159	11/06/2010 00:51	6	2010	2010	-18.105	23.7375	SEL	NON-BREEDING	1	2010-06-11 00:51:00
160	11/06/2010 12:47	6	2010	2010	-16.955	23.9175	SEL	NON-BREEDING	1	2010-06-11 12:47:00
161	12/06/2010 00:52	6	2010	2010	-19.07256	20.65558	SEL	NON-BREEDING	1	2010-06-12 00:52:00
162	12/06/2010 12:52	6	2010	2010	-19.05256	19.68558	SEL	NON-BREEDING	1	2010-06-12 12:52:00
163	13/06/2010 00:47	6	2010	2010	-17.77256	21.05558	SEL	NON-BREEDING	1	2010-06-13 00:47:00
164	13/06/2010 12:46	6	2010	2010	-17.62256	21.72558	SEL	NON-BREEDING	1	2010-06-13 12:46:00
165	14/06/2010 00:43	6	2010	2010	-16.72256	22.37558	SEL	NON-BREEDING	1	2010-06-14 00:43:00
166	14/06/2010 12:48	6	2010	2010	-17.175	24.8375	SEL	NON-BREEDING	1	2010-06-14 12:48:00
167	15/06/2010 00:56	6	2010	2010	-14.03	24.07	SEL	NON-BREEDING	1	2010-06-15 00:56:00
168	15/06/2010 12:46	6	2010	2010	-17.51256	20.24558	SEL	NON-BREEDING	1	2010-06-15 12:46:00
169	16/06/2010 00:37	6	2010	2010	-18.23256	20.06558	SEL	NON-BREEDING	1	2010-06-16 00:37:00
170	16/06/2010 12:45	6	2010	2010	-16.96256	22.93558	SEL	NON-BREEDING	1	2010-06-16 12:45:00
171	17/06/2010 00:40	6	2010	2010	-16.095	26.575	SEL	NON-BREEDING	1	2010-06-17 00:40:00
172	17/06/2010 12:37	6	2010	2010	-15.575	26.975	SEL	NON-BREEDING	1	2010-06-17 12:37:00
173	18/06/2010 00:37	6	2010	2010	-15.415	26.755	SEL	NON-BREEDING	1	2010-06-18 00:37:00
174	18/06/2010 12:39	6	2010	2010	-15.895	27.155	SEL	NON-BREEDING	1	2010-06-18 12:39:00
175	19/06/2010 00:39	6	2010	2010	-15.865	27.545	SEL	NON-BREEDING	1	2010-06-19 00:39:00
176	19/06/2010 12:44	6	2010	2010	-14.41	27.94	SEL	NON-BREEDING	1	2010-06-19 12:44:00
177	20/06/2010 00:44	6	2010	2010	-10.51	29.29	SEL	NON-BREEDING	1	2010-06-20 00:44:00
178	20/06/2010 12:36	6	2010	2010	-8.73	28.11	SEL	NON-BREEDING	1	2010-06-20 12:36:00
179	21/06/2010 00:36	6	2010	2010	-15.135	26.505	SEL	NON-BREEDING	1	2010-06-21 00:36:00
180	21/06/2010 12:42	6	2010	2010	-16.475	27.525	SEL	NON-BREEDING	1	2010-06-21 12:42:00
181	22/06/2010 00:43	6	2010	2010	-10.15	28.5	SEL	NON-BREEDING	1	2010-06-22 00:43:00
182	22/06/2010 12:27	6	2010	2010	-17.79	25.7525	SEL	NON-BREEDING	1	2010-06-22 12:27:00
183	23/06/2010 00:31	6	2010	2010	-16.35256	20.45558	SEL	NON-BREEDING	1	2010-06-23 00:31:00
184	23/06/2010 12:38	6	2010	2010	-17.82256	20.91558	SEL	NON-BREEDING	1	2010-06-23 12:38:00
185	24/06/2010 00:36	6	2010	2010	-17.29256	22.73558	SEL	NON-BREEDING	1	2010-06-24 00:36:00
186	24/06/2010 12:39	6	2010	2010	-18.14256	23.85558	SEL	NON-BREEDING	1	2010-06-24 12:39:00
187	25/06/2010 01:01	6	2010	2010	-16.11	19.25	SEL	NON-BREEDING	1	2010-06-25 01:01:00
188	25/06/2010 12:56	6	2010	2010	-18.40735	13.8489	SEL	NON-BREEDING	1	2010-06-25 12:56:00
189	26/06/2010 00:42	6	2010	2010	-18.81256	16.90558	SEL	NON-BREEDING	1	2010-06-26 00:42:00
190	26/06/2010 12:42	6	2010	2010	-18.66256	19.58558	SEL	NON-BREEDING	1	2010-06-26 12:42:00
191	27/06/2010 00:37	6	2010	2010	-17.63256	20.54558	SEL	NON-BREEDING	1	2010-06-27 00:37:00
192	27/06/2010 12:43	6	2010	2010	-18.98256	22.61558	SEL	NON-BREEDING	1	2010-06-27 12:43:00
193	28/06/2010 00:45	6	2010	2010	-16.885	23.885	SEL	NON-BREEDING	1	2010-06-28 00:45:00
194	28/06/2010 12:45	6	2010	2010	-16.735	23.235	SEL	NON-BREEDING	1	2010-06-28 12:45:00
195	29/06/2010 00:45	6	2010	2010	-16.835	23.035	SEL	NON-BREEDING	1	2010-06-29 00:45:00
196	29/06/2010 13:05	6	2010	2010	-15.38	26.51	SEL	NON-BREEDING	1	2010-06-29 13:05:00
197	07/04/2010 06:41	4	2010	2010	-12.00366	42.15503	SEL	BREEDING	2	2010-04-07 06:41:00
198	07/04/2010 18:44	4	2010	2010	-12.79366	39.68503	SEL	BREEDING	2	2010-04-07 18:44:00
199	08/04/2010 06:41	4	2010	2010	-12.07366	42.75503	SEL	BREEDING	2	2010-04-08 06:41:00
200	08/04/2010 18:42	4	2010	2010	-12.36366	43.03503	SEL	BREEDING	2	2010-04-08 18:42:00
201	09/04/2010 06:40	4	2010	2010	-12.02366	43.69503	SEL	BREEDING	2	2010-04-09 06:40:00
202	09/04/2010 18:52	4	2010	2010	-15.18366	47.85503	SEL	BREEDING	2	2010-04-09 18:52:00
203	16/04/2010 06:45	4	2010	2010	-13.84366	45.44503	SEL	BREEDING	2	2010-04-16 06:45:00
204	16/04/2010 18:54	4	2010	2010	-15.87366	46.71503	SEL	BREEDING	2	2010-04-16 18:54:00
205	17/04/2010 06:57	4	2010	2010	-16.78366	47.63503	SEL	BREEDING	2	2010-04-17 06:57:00
206	17/04/2010 18:50	4	2010	2010	-15.18366	45.35503	SEL	BREEDING	2	2010-04-17 18:50:00
207	18/04/2010 06:50	4	2010	2010	-15.08366	42.92503	SEL	BREEDING	2	2010-04-18 06:50:00
208	18/04/2010 18:56	4	2010	2010	-16.61366	43.71503	SEL	BREEDING	2	2010-04-18 18:56:00
209	19/04/2010 06:54	4	2010	2010	-16.01366	46.33503	SEL	BREEDING	2	2010-04-19 06:54:00
210	19/04/2010 18:46	4	2010	2010	-14.16366	44.63503	SEL	BREEDING	2	2010-04-19 18:46:00
211	20/04/2010 06:46	4	2010	2010	-14.19366	42.00503	SEL	BREEDING	2	2010-04-20 06:46:00
212	20/04/2010 18:44	4	2010	2010	-13.59366	40.74503	SEL	BREEDING	2	2010-04-20 18:44:00
213	21/04/2010 06:45	4	2010	2010	-14.12366	39.15503	SEL	BREEDING	2	2010-04-21 06:45:00
214	21/04/2010 18:44	4	2010	2010	-13.77366	37.85503	SEL	BREEDING	2	2010-04-21 18:44:00
215	22/04/2010 06:40	4	2010	2010	-12.67366	38.47503	SEL	BREEDING	2	2010-04-22 06:40:00
216	22/04/2010 18:47	4	2010	2010	-14.69366	41.10503	SEL	BREEDING	2	2010-04-22 18:47:00
217	23/04/2010 06:55	4	2010	2010	-16.59366	41.04503	SEL	BREEDING	2	2010-04-23 06:55:00
218	23/04/2010 18:59	4	2010	2010	-17.49366	39.86503	SEL	BREEDING	2	2010-04-23 18:59:00
219	24/04/2010 06:48	4	2010	2010	-14.89366	44.07503	SEL	BREEDING	2	2010-04-24 06:48:00
220	24/04/2010 18:48	4	2010	2010	-14.91366	45.65503	SEL	BREEDING	2	2010-04-24 18:48:00
221	25/04/2010 06:47	4	2010	2010	-14.68366	45.78503	SEL	BREEDING	2	2010-04-25 06:47:00
222	25/04/2010 18:48	4	2010	2010	-14.95366	45.47503	SEL	BREEDING	2	2010-04-25 18:48:00
223	26/04/2010 06:54	4	2010	2010	-16.47366	43.77503	SEL	BREEDING	2	2010-04-26 06:54:00
224	26/04/2010 18:40	4	2010	2010	-12.87366	39.12503	SEL	BREEDING	2	2010-04-26 18:40:00
225	27/04/2010 06:41	4	2010	2010	-13.14366	33.49503	SEL	BREEDING	2	2010-04-27 06:41:00
226	27/04/2010 18:47	4	2010	2010	-14.91366	35.08503	SEL	BREEDING	2	2010-04-27 18:47:00
227	28/04/2010 06:48	4	2010	2010	-15.05366	36.86503	SEL	BREEDING	2	2010-04-28 06:48:00
228	28/04/2010 18:34	4	2010	2010	-11.69366	33.31503	SEL	BREEDING	2	2010-04-28 18:34:00
229	29/04/2010 06:30	4	2010	2010	-10.59366	29.49503	SEL	BREEDING	2	2010-04-29 06:30:00
230	29/04/2010 18:50	4	2010	2010	-15.60366	35.47503	SEL	BREEDING	2	2010-04-29 18:50:00
231	30/04/2010 06:59	4	2010	2010	-17.75366	39.25503	SEL	BREEDING	2	2010-04-30 06:59:00
232	30/04/2010 18:46	4	2010	2010	-14.76366	34.09503	SEL	BREEDING	2	2010-04-30 18:46:00
233	01/05/2010 06:37	5	2010	2010	-12.40366	32.96503	SEL	BREEDING	2	2010-05-01 06:37:00
234	01/05/2010 18:42	5	2010	2010	-13.54366	35.85503	SEL	BREEDING	2	2010-05-01 18:42:00
235	02/05/2010 06:43	5	2010	2010	-13.81366	36.67503	SEL	BREEDING	2	2010-05-02 06:43:00
236	02/05/2010 18:30	5	2010	2010	-10.70366	33.41503	SEL	BREEDING	2	2010-05-02 18:30:00
237	03/05/2010 06:32	5	2010	2010	-11.08366	28.66503	SEL	BREEDING	2	2010-05-03 06:32:00
238	03/05/2010 18:53	5	2010	2010	-16.47366	33.50503	SEL	BREEDING	2	2010-05-03 18:53:00
239	04/05/2010 06:49	5	2010	2010	-15.48366	40.34503	SEL	BREEDING	2	2010-05-04 06:49:00
240	04/05/2010 18:35	5	2010	2010	-12.00366	38.24503	SEL	BREEDING	2	2010-05-04 18:35:00
241	05/05/2010 06:30	5	2010	2010	-10.88366	35.26503	SEL	BREEDING	2	2010-05-05 06:30:00
242	05/05/2010 18:43	5	2010	2010	-14.02366	38.72503	SEL	BREEDING	2	2010-05-05 18:43:00
243	06/05/2010 06:46	5	2010	2010	-14.90366	40.52503	SEL	BREEDING	2	2010-05-06 06:46:00
244	06/05/2010 18:33	5	2010	2010	-11.41366	37.10503	SEL	BREEDING	2	2010-05-06 18:33:00
245	07/05/2010 06:51	5	2010	2010	-16.17366	26.46503	SEL	BREEDING	2	2010-05-07 06:51:00
246	07/05/2010 18:59	5	2010	2010	-18.05366	23.43503	SEL	BREEDING	2	2010-05-07 18:59:00
247	08/05/2010 06:44	5	2010	2010	-14.31366	31.06503	SEL	BREEDING	2	2010-05-08 06:44:00
248	08/05/2010 18:45	5	2010	2010	-14.69366	34.29503	SEL	BREEDING	2	2010-05-08 18:45:00
249	09/05/2010 06:40	5	2010	2010	-13.32366	36.28503	SEL	BREEDING	2	2010-05-09 06:40:00
250	09/05/2010 18:39	5	2010	2010	-13.08366	37.01503	SEL	BREEDING	2	2010-05-09 18:39:00
251	10/05/2010 06:39	5	2010	2010	-12.96366	36.59503	SEL	BREEDING	2	2010-05-10 06:39:00
252	10/05/2010 18:48	5	2010	2010	-15.46366	38.18503	SEL	BREEDING	2	2010-05-10 18:48:00
253	11/05/2010 06:48	5	2010	2010	-15.34366	40.69503	SEL	BREEDING	2	2010-05-11 06:48:00
254	11/05/2010 18:37	5	2010	2010	-12.59366	38.86503	SEL	BREEDING	2	2010-05-11 18:37:00
255	12/05/2010 06:49	5	2010	2010	-15.72366	31.97503	SEL	BREEDING	2	2010-05-12 06:49:00
256	12/05/2010 18:46	5	2010	2010	-14.97366	28.65503	SEL	BREEDING	2	2010-05-12 18:46:00
257	13/05/2010 06:36	5	2010	2010	-12.35366	30.87503	SEL	BREEDING	2	2010-05-13 06:36:00
258	13/05/2010 18:52	5	2010	2010	-16.23366	35.74503	SEL	BREEDING	2	2010-05-13 18:52:00
259	14/05/2010 06:53	5	2010	2010	-16.60366	39.17503	SEL	BREEDING	2	2010-05-14 06:53:00
260	14/05/2010 18:44	5	2010	2010	-14.35366	36.93503	SEL	BREEDING	2	2010-05-14 18:44:00
261	15/05/2010 06:45	5	2010	2010	-14.73366	34.33503	SEL	BREEDING	2	2010-05-15 06:45:00
262	15/05/2010 18:55	5	2010	2010	-16.97366	35.51503	SEL	BREEDING	2	2010-05-15 18:55:00
263	16/05/2010 06:55	5	2010	2010	-16.97366	37.47503	SEL	BREEDING	2	2010-05-16 06:55:00
264	16/05/2010 18:54	5	2010	2010	-16.84366	37.10503	SEL	BREEDING	2	2010-05-16 18:54:00
265	17/05/2010 06:58	5	2010	2010	-17.84366	36.10503	SEL	BREEDING	2	2010-05-17 06:58:00
266	17/05/2010 18:58	5	2010	2010	-17.84366	35.09503	SEL	BREEDING	2	2010-05-17 18:58:00
267	18/05/2010 07:00	5	2010	2010	-18.46366	34.28503	SEL	BREEDING	2	2010-05-18 07:00:00
268	18/05/2010 18:50	5	2010	2010	-15.95366	31.88503	SEL	BREEDING	2	2010-05-18 18:50:00
269	19/05/2010 06:53	5	2010	2010	-16.57366	28.09503	SEL	BREEDING	2	2010-05-19 06:53:00
270	19/05/2010 18:54	5	2010	2010	-16.69366	27.71503	SEL	BREEDING	2	2010-05-19 18:54:00
271	20/05/2010 06:56	5	2010	2010	-17.31366	26.82503	SEL	BREEDING	2	2010-05-20 06:56:00
272	20/05/2010 19:08	5	2010	2010	-20.30366	28.71503	SEL	BREEDING	2	2010-05-20 19:08:00
273	21/05/2010 06:55	5	2010	2010	-17.04366	35.35503	SEL	BREEDING	2	2010-05-21 06:55:00
274	21/05/2010 18:54	5	2010	2010	-16.79366	37.22503	SEL	BREEDING	2	2010-05-21 18:54:00
275	22/05/2010 06:59	5	2010	2010	-18.03366	35.49503	SEL	BREEDING	2	2010-05-22 06:59:00
276	22/05/2010 19:00	5	2010	2010	-18.14366	34.75503	SEL	BREEDING	2	2010-05-22 19:00:00
277	23/05/2010 07:15	5	2010	2010	-22.01366	30.48503	SEL	BREEDING	2	2010-05-23 07:15:00
278	23/05/2010 19:09	5	2010	2010	-20.50366	26.04503	SEL	BREEDING	2	2010-05-23 19:09:00
279	24/05/2010 07:02	5	2010	2010	-18.61366	26.68503	SEL	BREEDING	2	2010-05-24 07:02:00
280	24/05/2010 18:45	5	2010	2010	-14.60366	24.57503	SEL	BREEDING	2	2010-05-24 18:45:00
281	25/05/2010 06:39	5	2010	2010	-12.84366	21.86503	SEL	BREEDING	2	2010-05-25 06:39:00
282	25/05/2010 18:56	5	2010	2010	-17.32366	27.36503	SEL	BREEDING	2	2010-05-25 18:56:00
283	26/05/2010 06:53	5	2010	2010	-16.44366	32.88503	SEL	BREEDING	2	2010-05-26 06:53:00
284	26/05/2010 18:40	5	2010	2010	-13.17366	31.06503	SEL	BREEDING	2	2010-05-26 18:40:00
285	27/05/2010 06:43	5	2010	2010	-13.91366	26.35503	SEL	BREEDING	2	2010-05-27 06:43:00
286	27/05/2010 18:41	5	2010	2010	-13.39366	25.28503	SEL	BREEDING	2	2010-05-27 18:41:00
287	28/05/2010 06:38	5	2010	2010	-12.63366	25.69503	SEL	BREEDING	2	2010-05-28 06:38:00
288	28/05/2010 18:57	5	2010	2010	-17.36366	29.79503	SEL	BREEDING	2	2010-05-28 18:57:00
289	29/05/2010 07:03	5	2010	2010	-18.85366	32.68503	SEL	BREEDING	2	2010-05-29 07:03:00
290	29/05/2010 19:07	5	2010	2010	-19.83366	32.59503	SEL	BREEDING	2	2010-05-29 19:07:00
291	30/05/2010 07:09	5	2010	2010	-20.44366	32.70503	SEL	BREEDING	2	2010-05-30 07:09:00
292	30/05/2010 19:18	5	2010	2010	-22.42366	33.42503	SEL	BREEDING	2	2010-05-30 19:18:00
293	31/05/2010 07:24	5	2010	2010	-24.03366	33.92503	SEL	BREEDING	2	2010-05-31 07:24:00
294	31/05/2010 19:15	5	2010	2010	-21.88366	31.20503	SEL	BREEDING	2	2010-05-31 19:15:00
295	01/06/2010 07:12	6	2010	2010	-20.99366	30.06503	SEL	NON-BREEDING	2	2010-06-01 07:12:00
296	01/06/2010 19:11	6	2010	2010	-20.84366	30.19503	SEL	NON-BREEDING	2	2010-06-01 19:11:00
297	02/06/2010 07:08	6	2010	2010	-19.83366	30.96503	SEL	NON-BREEDING	2	2010-06-02 07:08:00
298	02/06/2010 19:01	6	2010	2010	-18.18366	30.68503	SEL	NON-BREEDING	2	2010-06-02 19:01:00
