latitude,longitude,id,timestamp
36.963135,-7.8843883,3,2024-05-04 13:27:20
36.9631417,-7.88438,3,2024-05-04 13:32:27
36.9630867,-7.884305,3,2024-05-04 13:37:35
36.963175,-7.8845,3,2024-05-04 13:42:47
36.9630933,-7.8842967,3,2024-05-04 13:47:53
36.9630967,-7.8843167,3,2024-05-04 13:53:01
36.9631917,-7.884345,3,2024-05-04 13:58:07
36.96309,-7.8843083,3,2024-05-04 14:03:14
36.96317,-7.8843567,3,2024-05-04 14:08:57
36.9631367,-7.8843533,3,2024-05-04 14:14:00
36.96315,-7.8844017,3,2024-05-04 14:19:06
36.9631367,-7.8843817,3,2024-05-04 14:24:10
36.9631317,-7.8843367,3,2024-05-04 14:29:14
36.963135,-7.88439,3,2024-05-04 14:34:18
36.9631333,-7.88435,3,2024-05-04 14:39:25
36.9631833,-7.8843967,3,2024-05-04 14:44:30
36.9630867,-7.884325,3,2024-05-04 14:49:34
36.9631183,-7.8843733,3,2024-05-04 14:54:38
36.9631633,-7.8843467,3,2024-05-04 14:59:41
36.96314,-7.88436,3,2024-05-04 15:04:46
36.9630333,-7.8841383,3,2024-05-04 15:09:49
36.9632633,-7.88446,3,2024-05-04 15:14:52
36.9631417,-7.88436,3,2024-05-04 15:19:56
36.9631317,-7.8842917,3,2024-05-04 15:25:01
36.9631317,-7.8843067,3,2024-05-04 15:30:05
36.963155,-7.88438,3,2024-05-04 15:35:09
36.9631167,-7.8842833,3,2024-05-04 15:40:13
36.9631083,-7.8843817,3,2024-05-04 15:45:17
36.963125,-7.8843917,3,2024-05-04 15:50:22
36.96316,-7.8843917,3,2024-05-04 15:55:27
36.96316,-7.884405,3,2024-05-04 16:00:32
36.96315,-7.88436,3,2024-05-04 16:05:37
36.9631517,-7.884335,3,2024-05-04 16:11:20
36.9631167,-7.88439,3,2024-05-04 16:16:23
36.9631783,-7.88429,3,2024-05-04 16:21:27
36.9631717,-7.8843483,3,2024-05-04 16:26:31
36.9630933,-7.8843483,3,2024-05-04 16:31:34
36.9630983,-7.8843467,3,2024-05-04 16:36:41
36.963115,-7.8843467,3,2024-05-04 16:41:48
36.9631483,-7.884345,3,2024-05-04 16:46:55
36.9630367,-7.8844233,3,2024-05-04 16:52:01
36.9630317,-7.88441,3,2024-05-04 16:57:08
