Id,Dategmt,Longitude,Latitude,Bird_id,
1352,2023-05-14 06:52:00,-7.901584,36.965919,220729,
1353,2023-05-14 06:57:00,-7.901511,36.966007,220729,
1354,2023-05-14 07:35:20,-7.901646,36.965992,220729,
1355,2023-05-14 07:40:20,-7.901527,36.965946,220729,
1356,2023-05-14 07:45:20,-7.901572,36.965981,220729,
1357,2023-05-14 07:17:00,-7.901489,36.966007,220729,
1358,2023-05-14 07:22:00,-7.901628,36.965977,220729,
1359,2023-05-14 07:27:00,-7.901562,36.965927,220729,
1360,2023-05-14 07:32:00,-7.901561,36.965942,220729,
1361,2023-05-14 07:37:00,-7.901498,36.966038,220729,
1362,2023-05-14 07:42:00,-7.901596,36.965977,220729,
1363,2023-05-14 07:47:00,-7.90154,36.966026,220729,
1364,2023-05-14 07:52:00,-7.901566,36.966011,220729,
1365,2023-05-14 07:57:00,-7.901489,36.966251,220729,
1366,2023-05-14 08:35:20,-7.901599,36.966034,220729,
1367,2023-05-14 08:40:20,-7.901495,36.965946,220729,
1368,2023-05-14 08:45:20,-7.901525,36.965939,220729,
1369,2023-05-14 08:17:00,-7.901515,36.965954,220729,
1370,2023-05-14 08:22:00,-7.901542,36.966042,220729,
1371,2023-05-14 08:27:00,-7.901538,36.965927,220729,
1372,2023-05-14 08:32:00,-7.90153,36.965939,220729,
1373,2023-05-14 08:37:00,-7.901383,36.9659,220729,
1374,2023-05-14 08:42:00,-7.901503,36.965912,220729,
1375,2023-05-14 08:47:00,-7.901206,36.965847,220729,
1376,2023-05-14 08:52:00,-7.901589,36.96608,220729,
1377,2023-05-14 08:57:00,-7.901649,36.966026,220729,
1378,2023-05-14 09:35:20,-7.901638,36.966038,220729,
1379,2023-05-14 09:40:20,-7.901537,36.965969,220729,
1380,2023-05-14 09:45:20,-7.901656,36.966145,220729,
1381,2023-05-14 09:18:00,-7.901558,36.966034,220729,
1382,2023-05-14 09:22:00,-7.901484,36.965973,220729,
1383,2023-05-14 09:27:00,-7.901438,36.965931,220729,
1384,2023-05-14 09:32:00,-7.901531,36.966026,220729,
1385,2023-05-14 09:37:00,-7.901664,36.96595,220729,
1386,2023-05-14 09:42:00,-7.901505,36.965954,220729,
1387,2023-05-14 09:47:00,-7.90152,36.966049,220729,
1388,2023-05-14 09:52:00,-7.901554,36.965961,220729,
1389,2023-05-14 09:57:00,-7.901537,36.965996,220729,
1390,2023-05-14 10:35:20,-7.90154,36.965977,220729,
1391,2023-05-14 10:40:20,-7.901423,36.966244,220729,
1392,2023-05-14 10:45:20,-7.901499,36.965946,220729,
1393,2023-05-14 10:17:00,-7.901514,36.965992,220729,
1394,2023-05-14 10:22:00,-7.901488,36.966,220729,
1395,2023-05-14 10:27:00,-7.901514,36.965984,220729,
1396,2023-05-14 10:32:00,-7.901508,36.965973,220729,
1397,2023-05-14 10:37:00,-7.901463,36.965965,220729,
1398,2023-05-14 10:42:00,-7.901454,36.965961,220729,
1399,2023-05-14 10:47:00,-7.901456,36.965984,220729,
1400,2023-05-14 10:52:00,-7.901499,36.965958,220729,
1401,2023-05-14 10:57:00,-7.90148,36.965973,220729,
1402,2023-05-14 11:35:20,-7.901493,36.965973,220729,
1403,2023-05-14 11:40:20,-7.901464,36.965965,220729,
1404,2023-05-14 11:45:20,-7.901463,36.965981,220729,
1405,2023-05-14 11:17:00,-7.901489,36.965935,220729,
1406,2023-05-14 11:22:00,-7.901375,36.965954,220729,
1407,2023-05-14 11:27:00,-7.901462,36.966003,220729,
1408,2023-05-14 11:32:00,-7.901521,36.965992,220729,
1409,2023-05-14 11:37:00,-7.901473,36.966015,220729,
1410,2023-05-14 11:42:00,-7.901376,36.965862,220729,
1411,2023-05-14 11:47:00,-7.901559,36.965973,220729,
1412,2023-05-14 11:53:00,-7.901511,36.966015,220729,
1413,2023-05-14 11:57:00,-7.901532,36.965969,220729,
1414,2023-05-14 12:35:20,-7.901511,36.966015,220729,
1415,2023-05-14 12:40:20,-7.901524,36.965996,220729,
1416,2023-05-14 12:45:20,-7.901501,36.966015,220729,
1417,2023-05-14 12:17:00,-7.901506,36.966015,220729,
1418,2023-05-14 12:22:00,-7.90155,36.965977,220729,
1419,2023-05-14 12:27:00,-7.901533,36.966,220729,
1420,2023-05-14 12:32:00,-7.901515,36.965939,220729,
1421,2023-05-14 12:37:00,-7.901528,36.965958,220729,
1422,2023-05-14 12:42:00,-7.901474,36.965931,220729,
1423,2023-05-14 12:47:00,-7.901508,36.965946,220729,
1424,2023-05-14 12:52:00,-7.901513,36.965984,220729,
1425,2023-05-14 12:57:00,-7.901514,36.965954,220729,
1426,2023-05-14 13:35:20,-7.901483,36.965946,220729,
1427,2023-05-14 13:40:20,-7.901484,36.966003,220729,
1428,2023-05-14 13:45:20,-7.901453,36.965977,220729,
1429,2023-05-14 13:17:00,-7.901489,36.966003,220729,
1430,2023-05-14 13:22:00,-7.901484,36.965931,220729,
1431,2023-05-14 13:27:00,-7.901426,36.965969,220729,
1432,2023-05-14 13:32:00,-7.901457,36.966011,220729,
1433,2023-05-14 13:37:00,-7.901466,36.966015,220729,
1434,2023-05-14 13:42:00,-7.90151,36.966003,220729,
1435,2023-05-14 13:47:00,-7.901479,36.966022,220729,
1436,2023-05-14 13:52:00,-7.901513,36.965992,220729,
1437,2023-05-14 13:57:00,-7.901519,36.965981,220729,
1438,2023-05-14 14:35:20,-7.901473,36.966003,220729,
1439,2023-05-14 14:40:20,-7.901483,36.965984,220729,
1440,2023-05-14 14:45:20,-7.901453,36.965977,220729,
1441,2023-05-14 14:17:00,-7.901334,36.965965,220729,
1442,2023-05-14 14:22:00,-7.901584,36.965988,220729,
1443,2023-05-14 14:27:00,-7.90157,36.965984,220729,
1444,2023-05-14 14:32:00,-7.901537,36.966003,220729,
1445,2023-05-14 14:37:00,-7.901846,36.966022,220729,
1446,2023-05-14 14:42:00,-7.901461,36.965988,220729,
1447,2023-05-14 14:47:00,-7.901288,36.965973,220729,
1448,2023-05-14 14:52:00,-7.901449,36.96603,220729,
1449,2023-05-14 14:57:00,-7.901523,36.966003,220729,
1450,2023-05-14 15:35:20,-7.901541,36.965923,220729,
1451,2023-05-14 15:40:20,-7.90148,36.966019,220729,
1452,2023-05-14 15:45:20,-7.90149,36.965958,220729,
1453,2023-05-14 15:17:00,-7.90151,36.965984,220729,
1454,2023-05-14 15:22:00,-7.901582,36.965935,220729,
1455,2023-05-14 15:27:00,-7.901581,36.966,220729,
1456,2023-05-14 15:32:00,-7.901784,36.965927,220729,
1457,2023-05-14 15:38:00,-7.901519,36.965988,220729,
1458,2023-05-14 15:42:00,-7.901547,36.965988,220729,
1459,2023-05-14 15:47:00,-7.901602,36.966,220729,
1460,2023-05-14 15:52:00,-7.901525,36.965954,220729,
1461,2023-05-14 15:57:00,-7.901573,36.965992,220729,
1462,2023-05-14 16:35:20,-7.901493,36.965961,220729,
1463,2023-05-14 16:40:20,-7.901505,36.965996,220729,
1464,2023-05-14 16:45:20,-7.901533,36.965969,220729,
1465,2023-05-14 16:17:00,-7.901599,36.965996,220729,
1466,2023-05-14 16:22:00,-7.90158,36.965992,220729,
1467,2023-05-14 16:27:00,-7.901609,36.965969,220729,
1468,2023-05-14 16:32:00,-7.901601,36.966026,220729,
1469,2023-05-14 16:37:00,-7.901664,36.965851,220729,
1470,2023-05-14 16:42:00,-7.901655,36.96579,220729,
1471,2023-05-14 16:47:00,-7.901543,36.965981,220729,
1472,2023-05-14 16:52:00,-7.901619,36.965988,220729,
1473,2023-05-14 16:57:00,-7.901541,36.966,220729,
1474,2023-05-14 17:35:20,-7.901488,36.965912,220729,
1475,2023-05-14 17:40:20,-7.901533,36.966,220729,
1476,2023-05-14 17:45:20,-7.901523,36.965984,220729,
1477,2023-05-14 17:17:00,-7.901507,36.966019,220729,
1478,2023-05-14 17:22:00,-7.901542,36.966026,220729,
1479,2023-05-14 17:27:00,-7.901508,36.966007,220729,
1480,2023-05-14 17:34:00,-7.901489,36.96595,220729,
1481,2023-05-14 17:39:00,-7.901496,36.966053,220729,
1482,2023-05-14 17:44:00,-7.901513,36.96608,220729,
1483,2023-05-14 17:49:00,-7.901614,36.966064,220729,
1484,2023-05-14 17:54:00,-7.901505,36.965981,220729,
1485,2023-05-14 17:59:00,-7.901549,36.965969,220729,
1486,2023-05-14 18:37:20,-7.901526,36.966011,220729,
1487,2023-05-14 18:42:20,-7.901528,36.965981,220729,
1488,2023-05-14 18:14:00,-7.901362,36.966976,220729,
1489,2023-05-14 18:19:00,-7.901556,36.966854,220729,
1490,2023-05-14 18:24:00,-7.90152,36.965992,220729,
1491,2023-05-14 18:29:00,-7.901529,36.966057,220729,
1492,2023-05-14 18:34:00,-7.901472,36.965996,220729,
1493,2023-05-14 18:39:00,-7.901429,36.966011,220729,
1494,2023-05-14 18:44:00,-7.901551,36.965996,220729,
1495,2023-05-14 18:49:00,-7.901501,36.966003,220729,
1496,2023-05-14 18:54:00,-7.901572,36.966015,220729,
1497,2023-05-14 18:59:00,-7.901484,36.966007,220729,
1498,2023-05-14 19:37:20,-7.901537,36.965988,220729,
1499,2023-05-14 19:42:20,-7.901577,36.965984,220729,
1500,2023-05-14 19:14:00,-7.901583,36.966045,220729,
1501,2023-05-14 19:19:00,-7.901516,36.965981,220729,
1502,2023-05-14 19:24:00,-7.901518,36.966,220729,
1503,2023-05-14 19:29:00,-7.901476,36.966022,220729,
1504,2023-05-14 19:34:00,-7.901554,36.965984,220729,
1505,2023-05-14 19:39:00,-7.901566,36.965992,220729,
1506,2023-05-14 19:44:00,-7.901533,36.965992,220729,
1507,2023-05-14 19:49:00,-7.901524,36.965977,220729,
1508,2023-05-14 19:54:00,-7.901543,36.965969,220729,
1509,2023-05-14 19:59:00,-7.901555,36.965965,220729,
1510,2023-05-14 20:37:20,-7.901508,36.965961,220729,
1511,2023-05-14 21:36:20,-7.96798,36.818615,220729,
1512,2023-05-14 22:38:20,-8.020137,36.80764,220729,
1513,2023-05-14 23:38:20,-7.992345,36.879761,220729,
1514,2023-05-15 00:03:00,-7.901272,36.965847,220729,
1515,2023-05-15 01:37:20,-7.901459,36.966011,220729,
1516,2023-05-15 02:36:20,-7.90145,36.965946,220729,
1517,2023-05-15 03:37:20,-7.901572,36.965984,220729,
1518,2023-05-15 04:37:20,-7.901583,36.965992,220729,
1519,2023-05-15 04:55:00,-7.901485,36.965965,220729,
1520,2023-05-15 05:00:00,-7.901629,36.967281,220729,
1521,2023-05-15 05:38:20,-7.901386,36.965935,220729,
1522,2023-05-15 05:43:20,-7.90141,36.965965,220729,
1523,2023-05-15 05:15:00,-7.901422,36.966003,220729,
1524,2023-05-15 05:20:00,-7.904117,36.967876,220729,
1525,2023-05-15 05:26:00,-7.901673,36.965801,220729,
1526,2023-05-15 05:30:00,-7.901521,36.965981,220729,
1527,2023-05-15 05:35:00,-7.90154,36.965992,220729,
1528,2023-05-15 05:40:00,-7.90154,36.965988,220729,
1529,2023-05-15 05:45:00,-7.901456,36.96595,220729,
1530,2023-05-15 05:50:00,-7.90143,36.966042,220729,
1531,2023-05-15 05:55:00,-7.901511,36.965984,220729,
1532,2023-05-15 06:00:00,-7.901547,36.965996,220729,
1533,2023-05-15 06:38:20,-7.901501,36.966003,220729,
1534,2023-05-15 06:43:20,-7.901509,36.965973,220729,
1535,2023-05-15 06:15:00,-7.90167,36.965942,220729,
1536,2023-05-15 06:20:00,-7.90141,36.966038,220729,
1537,2023-05-15 06:25:00,-7.901575,36.965988,220729,
1538,2023-05-15 06:30:00,-7.901567,36.965977,220729,
1539,2023-05-15 06:35:00,-7.901607,36.966022,220729,
1540,2023-05-15 06:40:00,-7.90146,36.966007,220729,
1541,2023-05-15 06:45:00,-7.901524,36.965958,220729,
1542,2023-05-15 06:50:00,-7.901627,36.965992,220729,
1543,2023-05-15 06:55:00,-7.90145,36.965942,220729,
1544,2023-05-15 07:00:00,-7.901572,36.965981,220729,
1545,2023-05-15 07:38:20,-7.901762,36.966225,220729,
1546,2023-05-15 07:43:20,-7.901434,36.965916,220729,
1547,2023-05-15 07:16:00,-7.901531,36.966007,220729,
1548,2023-05-15 07:20:00,-7.901336,36.965889,220729,
1549,2023-05-15 07:25:00,-7.901426,36.965866,220729,
1550,2023-05-15 07:30:00,-7.901505,36.966026,220729,
1551,2023-05-15 07:35:00,-7.901452,36.96595,220729,
1552,2023-05-15 07:40:00,-7.901505,36.965965,220729,
1553,2023-05-15 07:46:00,-7.901502,36.965969,220729,
1554,2023-05-15 07:50:00,-7.901697,36.966076,220729,
1555,2023-05-15 07:55:00,-7.901472,36.965885,220729,
1556,2023-05-15 08:00:00,-7.901336,36.965977,220729,
1557,2023-05-15 08:39:20,-7.901514,36.966011,220729,
1558,2023-05-15 08:43:20,-7.901503,36.965942,220729,
1559,2023-05-15 08:15:00,-7.901627,36.9659,220729,
1560,2023-05-15 08:20:00,-7.901525,36.965984,220729,
1561,2023-05-15 08:25:00,-7.901856,36.96558,220729,
1562,2023-05-15 08:30:00,-7.901477,36.965973,220729,
1563,2023-05-15 08:36:00,-7.901536,36.96595,220729,
1564,2023-05-15 08:40:00,-7.90155,36.965946,220729,
1565,2023-05-15 08:45:00,-7.901615,36.965961,220729,
1566,2023-05-15 08:50:00,-7.901543,36.965916,220729,
1567,2023-05-15 08:55:00,-7.901493,36.965946,220729,
1568,2023-05-15 09:00:00,-7.901476,36.965984,220729,
1569,2023-05-15 09:38:20,-7.901489,36.965996,220729,
1570,2023-05-15 09:43:20,-7.901594,36.966011,220729,
1571,2023-05-15 09:16:00,-7.901467,36.965969,220729,
1572,2023-05-15 09:20:00,-7.901423,36.966022,220729,
1573,2023-05-15 09:26:00,-7.901432,36.965919,220729,
1574,2023-05-15 09:31:00,-7.901452,36.965969,220729,
1575,2023-05-15 09:35:00,-7.901465,36.965969,220729,
1576,2023-05-15 09:40:00,-7.901464,36.965958,220729,
1577,2023-05-15 09:45:00,-7.901523,36.965977,220729,
1578,2023-05-15 09:50:00,-7.901464,36.965969,220729,
1579,2023-05-15 09:55:00,-7.901504,36.965935,220729,
1580,2023-05-15 10:00:00,-7.901443,36.966015,220729,
1581,2023-05-15 10:38:20,-7.901508,36.966003,220729,
1582,2023-05-15 10:43:20,-7.901454,36.965992,220729,
1583,2023-05-15 10:15:00,-7.897132,36.960434,220729,
1584,2023-05-15 10:20:00,-7.861953,36.941998,220729,
1585,2023-05-15 10:25:00,-7.818334,36.936165,220729,
1586,2023-05-15 10:30:00,-7.773103,36.93145,220729,
1587,2023-05-15 10:35:00,-7.733479,36.919918,220729,
1588,2023-05-15 10:40:00,-7.69068,36.917351,220729,
1589,2023-05-15 10:45:00,-7.645347,36.923775,220729,
1590,2023-05-15 10:50:00,-7.629421,36.928326,220729,
1591,2023-05-15 10:55:00,-7.628883,36.933468,220729,
1592,2023-05-15 11:00:00,-7.651151,36.944363,220729,
1593,2023-05-15 11:38:20,-7.672736,36.958649,220729,
1594,2023-05-15 11:43:20,-7.697156,36.976616,220729,
1595,2023-05-15 11:15:00,-7.725527,36.994736,220729,
1596,2023-05-15 11:20:00,-7.752963,37.009815,220729,
1597,2023-05-15 11:25:00,-7.779086,37.02298,220729,
1598,2023-05-15 11:30:00,-7.800135,37.00943,220729,
1599,2023-05-15 11:35:00,-7.809599,37.000603,220729,
1600,2023-05-15 11:40:00,-7.809595,37.000614,220729,
1601,2023-05-15 11:45:00,-7.809637,37.000645,220729,
1602,2023-05-15 11:50:00,-7.810975,37.000198,220729,
1603,2023-05-15 11:55:00,-7.831481,36.994759,220729,
1604,2023-05-15 12:34:20,-7.839959,36.992279,220729,
1605,2023-05-15 12:38:20,-7.855731,36.981979,220729,
1606,2023-05-15 12:43:20,-7.873659,36.970531,220729,
1607,2023-05-15 12:15:00,-7.893068,36.966198,220729,
1608,2023-05-15 12:20:00,-7.901507,36.966003,220729,
1609,2023-05-15 12:25:00,-7.901433,36.966087,220729,
1610,2023-05-15 12:30:00,-7.90145,36.966007,220729,
1611,2023-05-15 12:35:00,-7.901533,36.965954,220729,
1612,2023-05-15 12:40:00,-7.901511,36.965977,220729,
1613,2023-05-15 12:45:00,-7.901458,36.966026,220729,
1614,2023-05-15 12:50:00,-7.901465,36.965984,220729,
1615,2023-05-15 12:55:00,-7.901526,36.965965,220729,
1616,2023-05-15 13:00:00,-7.901512,36.965977,220729,
1617,2023-05-15 13:38:20,-7.901515,36.965996,220729,
1618,2023-05-15 13:43:20,-7.901502,36.965988,220729,
1619,2023-05-15 13:15:00,-7.901548,36.965988,220729,
1620,2023-05-15 13:20:00,-7.901475,36.965996,220729,
1621,2023-05-15 13:25:00,-7.901563,36.965984,220729,
1622,2023-05-15 13:30:00,-7.901464,36.965969,220729,
1623,2023-05-15 13:36:00,-7.901547,36.965984,220729,
1624,2023-05-15 13:40:00,-7.901572,36.966011,220729,
1625,2023-05-15 13:45:00,-7.901601,36.966026,220729,
1626,2023-05-15 13:51:00,-7.901555,36.966019,220729,
1627,2023-05-15 13:55:00,-7.901537,36.965973,220729,
1628,2023-05-15 14:00:00,-7.901497,36.965996,220729,
1629,2023-05-15 14:38:20,-7.901631,36.966015,220729,
1630,2023-05-15 14:43:20,-7.901635,36.966011,220729,
1631,2023-05-15 14:15:00,-7.901512,36.966,220729,
1632,2023-05-15 14:20:00,-7.901403,36.965977,220729,
1633,2023-05-15 14:25:00,-7.901591,36.966015,220729,
1634,2023-05-15 14:30:00,-7.901445,36.965996,220729,
1635,2023-05-15 14:35:00,-7.901673,36.966003,220729,
1636,2023-05-15 14:40:00,-7.901574,36.965981,220729,
1637,2023-05-15 14:45:00,-7.901649,36.965977,220729,
1638,2023-05-15 14:50:00,-7.901569,36.966053,220729,
1639,2023-05-15 14:55:00,-7.901455,36.965992,220729,
1640,2023-05-15 15:00:00,-7.901698,36.965992,220729,
1641,2023-05-15 15:39:20,-7.901485,36.965988,220729,
1642,2023-05-15 15:43:20,-7.901545,36.965931,220729,
1643,2023-05-15 15:15:00,-7.901473,36.965954,220729,
1644,2023-05-15 15:20:00,-7.901477,36.965984,220729,
1645,2023-05-15 15:26:00,-7.901528,36.965961,220729,
1646,2023-05-15 15:30:00,-7.901507,36.965958,220729,
1647,2023-05-15 15:35:00,-7.901665,36.965973,220729,
1648,2023-05-15 15:41:00,-7.901517,36.966003,220729,
1649,2023-05-15 15:45:00,-7.901394,36.966015,220729,
1650,2023-05-15 15:50:00,-7.901546,36.965961,220729,
1651,2023-05-15 15:55:00,-7.901493,36.965969,220729,
1652,2023-05-15 16:00:00,-7.901423,36.965992,220729,
1653,2023-05-15 16:38:20,-7.901478,36.966,220729,
1654,2023-05-15 16:43:20,-7.901588,36.966022,220729,
1655,2023-05-15 16:15:00,-7.901547,36.965984,220729,
1656,2023-05-15 16:20:00,-7.901632,36.966053,220729,
1657,2023-05-15 16:25:00,-7.901479,36.966,220729,
1658,2023-05-15 16:31:00,-7.901505,36.966003,220729,
1659,2023-05-15 16:35:00,-7.901496,36.965996,220729,
1660,2023-05-15 16:40:00,-7.901483,36.965996,220729,
1661,2023-05-15 16:45:00,-7.901474,36.966022,220729,
1662,2023-05-15 16:50:00,-7.901496,36.966026,220729,
1663,2023-05-15 16:55:00,-7.90149,36.966042,220729,
1664,2023-05-15 17:00:00,-7.901498,36.965992,220729,
1665,2023-05-15 17:38:20,-7.90148,36.965984,220729,
1666,2023-05-15 17:43:20,-7.901577,36.965881,220729,
1667,2023-05-15 17:15:00,-7.901525,36.965965,220729,
1668,2023-05-15 17:20:00,-7.901562,36.965897,220729,
1669,2023-05-15 17:25:00,-7.901034,36.966793,220729,
1670,2023-05-15 17:30:00,-7.901505,36.965961,220729,
1671,2023-05-15 17:35:00,-7.901519,36.966007,220729,
1672,2023-05-15 17:40:00,-7.901542,36.966019,220729,
1673,2023-05-15 17:45:00,-7.901478,36.965946,220729,
1674,2023-05-15 17:50:00,-7.901553,36.965931,220729,
1675,2023-05-15 17:55:00,-7.901549,36.966019,220729,
1676,2023-05-15 18:00:00,-7.901493,36.965927,220729,
1677,2023-05-15 18:39:20,-7.901505,36.965954,220729,
1678,2023-05-15 18:44:20,-7.901505,36.965973,220729,
1679,2023-05-15 18:15:00,-7.901589,36.966015,220729,
1680,2023-05-15 18:20:00,-7.901581,36.96603,220729,
1681,2023-05-15 18:25:00,-7.90149,36.966003,220729,
1682,2023-05-15 18:30:00,-7.901578,36.966007,220729,
1683,2023-05-15 18:35:00,-7.901539,36.965977,220729,
1684,2023-05-15 18:40:00,-7.901501,36.966,220729,
1685,2023-05-15 18:45:00,-7.901494,36.965984,220729,
1686,2023-05-15 18:50:00,-7.901576,36.965992,220729,
1687,2023-05-15 18:55:00,-7.901511,36.966015,220729,
1688,2023-05-15 19:00:00,-7.901485,36.965977,220729,
1689,2023-05-15 19:38:20,-7.901463,36.965992,220729,
1690,2023-05-15 19:43:20,-7.901498,36.966003,220729,
1691,2023-05-15 19:15:00,-7.901558,36.966038,220729,
1692,2023-05-15 19:20:00,-7.901558,36.966034,220729,
1693,2023-05-15 19:25:00,-7.901559,36.966015,220729,
1694,2023-05-15 19:30:00,-7.901494,36.965981,220729,
1695,2023-05-15 19:36:00,-7.901497,36.965977,220729,
1696,2023-05-15 19:40:00,-7.901472,36.965927,220729,
1697,2023-05-15 19:45:00,-7.90148,36.965958,220729,
1698,2023-05-15 19:50:00,-7.901557,36.96603,220729,
1699,2023-05-15 19:55:00,-7.901491,36.965958,220729,
1700,2023-05-15 20:00:00,-7.901438,36.9659,220729,
1701,2023-05-15 20:37:20,-7.901495,36.965977,220729,
1702,2023-05-15 21:38:20,-7.901455,36.965984,220729,
1703,2023-05-15 22:38:20,-7.90153,36.965984,220729,
1704,2023-05-15 23:38:20,-7.901546,36.966,220729,
1705,2023-05-16 00:05:00,-7.725586,36.885498,220729,
1706,2023-05-16 01:38:20,-7.536395,36.910263,220729,
1707,2023-05-16 02:39:20,-7.728698,36.888279,220729,
1708,2023-05-16 03:38:20,-7.901506,36.966015,220729,
1709,2023-05-16 04:38:20,-7.901523,36.96595,220729,
1710,2023-05-16 04:55:00,-7.901485,36.965954,220729,
1711,2023-05-16 05:00:00,-7.90153,36.965939,220729,
1712,2023-05-16 05:38:20,-7.901494,36.965965,220729,
1713,2023-05-16 05:43:20,-7.901502,36.965954,220729,
1714,2023-05-16 05:15:00,-7.901522,36.965992,220729,
1715,2023-05-16 05:20:00,-7.901512,36.965958,220729,
1716,2023-05-16 05:25:00,-7.901479,36.965984,220729,
1717,2023-05-16 05:30:00,-7.901494,36.965961,220729,
1718,2023-05-16 05:35:00,-7.901507,36.965946,220729,
1719,2023-05-16 05:40:00,-7.901474,36.965992,220729,
1720,2023-05-16 05:45:00,-7.901483,36.965961,220729,
1721,2023-05-16 05:50:00,-7.901491,36.965958,220729,
1722,2023-05-16 05:55:00,-7.90151,36.965942,220729,
1723,2023-05-16 06:00:00,-7.901495,36.965969,220729,
1724,2023-05-16 06:38:20,-7.901145,36.967346,220729,
1725,2023-05-16 06:43:20,-7.900866,36.966785,220729,
1726,2023-05-16 06:15:00,-7.901491,36.965977,220729,
1727,2023-05-16 06:20:00,-7.901529,36.966019,220729,
1728,2023-05-16 06:25:00,-7.901528,36.965965,220729,
1729,2023-05-16 06:30:00,-7.901533,36.965969,220729,
1730,2023-05-16 06:35:00,-7.90154,36.965984,220729,
1731,2023-05-16 06:40:00,-7.90145,36.965977,220729,
1732,2023-05-16 06:45:00,-7.901529,36.966015,220729,
1733,2023-05-16 06:50:00,-7.901528,36.966003,220729,
1734,2023-05-16 06:55:00,-7.901507,36.965984,220729,
1735,2023-05-16 07:00:00,-7.901554,36.966011,220729,
1736,2023-05-16 07:38:20,-7.901408,36.965645,220729,
1737,2023-05-16 07:43:20,-7.901458,36.965973,220729,
1738,2023-05-16 07:15:00,-7.901452,36.965969,220729,
1739,2023-05-16 07:20:00,-7.90143,36.965954,220729,
1740,2023-05-16 07:25:00,-7.901509,36.965919,220729,
1741,2023-05-16 07:30:00,-7.901559,36.96603,220729,
1742,2023-05-16 07:35:00,-7.90157,36.965958,220729,
1743,2023-05-16 07:40:00,-7.901578,36.965965,220729,
1744,2023-05-16 07:45:00,-7.90156,36.965942,220729,
1745,2023-05-16 07:50:00,-7.901595,36.965969,220729,
1746,2023-05-16 07:55:00,-7.901524,36.965984,220729,
1747,2023-05-16 08:00:00,-7.901447,36.965977,220729,
1748,2023-05-16 08:38:20,-7.901527,36.965954,220729,
1749,2023-05-16 08:43:20,-7.90149,36.96595,220729,
1750,2023-05-16 08:15:00,-7.901487,36.965988,220729,
1751,2023-05-16 08:20:00,-7.90155,36.965942,220729,
1752,2023-05-16 08:25:00,-7.901462,36.965981,220729,
1753,2023-05-16 08:30:00,-7.90147,36.965969,220729,
1754,2023-05-16 08:35:00,-7.901468,36.965969,220729,
1755,2023-05-16 08:40:00,-7.901494,36.965969,220729,
1756,2023-05-16 08:45:00,-7.90152,36.965961,220729,
1757,2023-05-16 08:50:00,-7.901371,36.965664,220729,
1758,2023-05-16 08:55:00,-7.901751,36.965935,220729,
1759,2023-05-16 09:00:00,-7.902079,36.965931,220729,
1760,2023-05-16 09:38:20,-7.901951,36.966438,220729,
1761,2023-05-16 09:44:20,-7.90134,36.966698,220729,
1762,2023-05-16 09:15:00,-7.901301,36.966675,220729,
1763,2023-05-16 09:20:00,-7.901268,36.966679,220729,
1764,2023-05-16 09:25:00,-7.90147,36.966007,220729,
1765,2023-05-16 09:30:00,-7.901464,36.965973,220729,
1766,2023-05-16 09:35:00,-7.901537,36.965981,220729,
1767,2023-05-16 09:40:00,-7.901481,36.965973,220729,
1768,2023-05-16 09:45:00,-7.901597,36.966026,220729,
1769,2023-05-16 09:50:00,-7.901511,36.965969,220729,
1770,2023-05-16 09:55:00,-7.901394,36.965969,220729,
1771,2023-05-16 10:00:00,-7.901456,36.966042,220729,
1772,2023-05-16 10:38:20,-7.901404,36.965996,220729,
1773,2023-05-16 10:43:20,-7.901333,36.965996,220729,
1774,2023-05-16 10:15:00,-7.901361,36.966011,220729,
1775,2023-05-16 10:20:00,-7.901321,36.965961,220729,
1776,2023-05-16 10:25:00,-7.901341,36.966007,220729,
1777,2023-05-16 10:30:00,-7.901329,36.96611,220729,
1778,2023-05-16 10:35:00,-7.901459,36.965992,220729,
1779,2023-05-16 10:40:00,-7.901486,36.965984,220729,
1780,2023-05-16 10:45:00,-7.901538,36.965965,220729,
1781,2023-05-16 10:50:00,-7.901474,36.966053,220729,
1782,2023-05-16 10:55:00,-7.901489,36.965946,220729,
1783,2023-05-16 11:00:00,-7.901467,36.966026,220729,
1784,2023-05-16 11:38:20,-7.901532,36.966,220729,
1785,2023-05-16 11:43:20,-7.901606,36.966106,220729,
1786,2023-05-16 11:15:00,-7.901532,36.96632,220729,
1787,2023-05-16 11:20:00,-7.901451,36.966366,220729,
1788,2023-05-16 11:25:00,-7.901494,36.966358,220729,
1789,2023-05-16 11:30:00,-7.901511,36.965961,220729,
1790,2023-05-16 11:35:00,-7.90149,36.966007,220729,
1791,2023-05-16 11:40:00,-7.901546,36.965954,220729,
1792,2023-05-16 11:45:00,-7.901558,36.965984,220729,
1793,2023-05-16 11:50:00,-7.901536,36.965973,220729,
1794,2023-05-16 11:55:00,-7.901529,36.965981,220729,
1795,2023-05-16 12:00:00,-7.901567,36.96595,220729,
1796,2023-05-16 12:38:20,-7.900531,36.966213,220729,
1797,2023-05-16 12:43:20,-7.891347,36.983299,220729,
1798,2023-05-16 12:15:00,-7.902663,37.015331,220729,
1799,2023-05-16 12:20:00,-7.901086,37.018715,220729,
1800,2023-05-16 12:25:00,-7.902474,37.016563,220729,
1801,2023-05-16 12:30:00,-7.902593,37.01656,220729,
1802,2023-05-16 12:35:00,-7.902641,37.016487,220729,
